project,detector,text_source,encoding_method,imbalance_strategy,ml_model,run_name,accuracy,precision,recall,f1,cv_accuracy_mean,cv_accuracy_std,cv_f1_mean,cv_f1_std,random_baseline_f1,random_baseline_accuracy,random_baseline_cv_f1,f1_improvement_over_random,wilcoxon_p_value,significant_improvement,num_samples,runtime_seconds,error
inkscape,acdc,combined_unfiltered,tfidf,class_weight,svm,inkscape_acdc_combined_unfiltered_tfidf_class_weight_svm,0.910761154855643,0.7777777777777778,0.1794871794871795,0.2916666666666667,0.9059119586336293,0.00830764908373461,0.2051341317192263,0.09122970316339213,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.23903508771929827,0.0078125,True,2536,127.9361572265625,
inkscape,acdc,combined_unfiltered,tfidf,random_undersample,svm,inkscape_acdc_combined_unfiltered_tfidf_random_undersample_svm,0.7322834645669292,0.18181818181818182,0.46153846153846156,0.2608695652173913,0.8011310839109538,0.02716399808352089,0.25056924805337516,0.0401977223188501,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.20823798627002288,0.015625,True,2536,6.114926338195801,
inkscape,acdc,combined_unfiltered,tfidf,none,knn,inkscape_acdc_combined_unfiltered_tfidf_none_knn,0.905511811023622,0.7142857142857143,0.1282051282051282,0.21739130434782608,0.908737445368736,0.007654832314201556,0.20885499299212948,0.09872145804763166,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.16475972540045766,0.0078125,True,2536,0.31531524658203125,
inkscape,acdc,combined_unfiltered,tfidf,class_weight,knn,inkscape_acdc_combined_unfiltered_tfidf_class_weight_knn,0.905511811023622,0.7142857142857143,0.1282051282051282,0.21739130434782608,0.908737445368736,0.007654832314201556,0.20885499299212948,0.09872145804763166,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.16475972540045766,0.0078125,True,2536,0.30215978622436523,
inkscape,acdc,combined_unfiltered,tfidf,random_undersample,knn,inkscape_acdc_combined_unfiltered_tfidf_random_undersample_knn,0.6010498687664042,0.15757575757575756,0.6666666666666666,0.2549019607843137,0.5977738454629931,0.07079411665076503,0.22583899860636097,0.016668089209519205,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.2022703818369453,0.015625,True,2536,0.13183093070983887,
inkscape,acdc,combined_unfiltered,tfidf,none,naive_bayes,inkscape_acdc_combined_unfiltered_tfidf_none_naive_bayes,0.89501312335958,0.4,0.05128205128205128,0.09090909090909091,0.9014102980210478,0.006631135760809674,0.1034589384343079,0.11033551957418107,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.038277511961722493,0.5,False,2536,0.09615325927734375,
inkscape,acdc,combined_unfiltered,tfidf,class_weight,naive_bayes,inkscape_acdc_combined_unfiltered_tfidf_class_weight_naive_bayes,0.8766404199475065,0.4,0.41025641025641024,0.4050632911392405,0.8574740904422519,0.015325968181436217,0.2890493909234174,0.0809856291905552,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.3524317121918721,0.0078125,True,2536,0.08357119560241699,
inkscape,acdc,combined_unfiltered,tfidf,random_undersample,naive_bayes,inkscape_acdc_combined_unfiltered_tfidf_random_undersample_naive_bayes,0.5118110236220472,0.15165876777251186,0.8205128205128205,0.256,0.5447898558134778,0.05707257782408032,0.23300679984998607,0.033451037526013756,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.2033684210526316,0.015625,True,2536,0.07773041725158691,
inkscape,acdc,combined_unfiltered,tfidf,none,xgboost,inkscape_acdc_combined_unfiltered_tfidf_none_xgboost,0.9133858267716536,0.875,0.1794871794871795,0.2978723404255319,0.9098645278035897,0.006389735861286881,0.2240067747079506,0.10209025613406947,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.24524076147816348,0.0078125,True,2536,126.66530585289001,
inkscape,acdc,combined_unfiltered,tfidf,class_weight,xgboost,inkscape_acdc_combined_unfiltered_tfidf_class_weight_xgboost,0.910761154855643,0.6666666666666666,0.2564102564102564,0.37037037037037035,0.905927519929574,0.007575471187079671,0.2652475344204667,0.08861590949114777,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.31773879142300193,0.0078125,True,2536,137.8638412952423,
inkscape,acdc,combined_unfiltered,tfidf,random_undersample,xgboost,inkscape_acdc_combined_unfiltered_tfidf_random_undersample_xgboost,0.6430446194225722,0.145985401459854,0.5128205128205128,0.22727272727272727,0.5994544654250235,0.029340145033068078,0.23222239222735322,0.033412385198045284,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.17464114832535885,0.015625,True,2536,35.22110605239868,
inkscape,acdc,combined_unfiltered,sbert_avg,none,logistic_regression,inkscape_acdc_combined_unfiltered_sbert_avg_none_logistic_regression,0.8976377952755905,0.0,0.0,0.0,0.8980290507164864,0.00130076660633907,0.0,0.0,0.05263157894736842,0.8110236220472441,0.09164420485175202,-0.05263157894736842,1.0,False,2536,0.5504417419433594,
inkscape,acdc,combined_unfiltered,sbert_avg,class_weight,logistic_regression,inkscape_acdc_combined_unfiltered_sbert_avg_class_weight_logistic_regression,0.12335958005249344,0.10455764075067024,1.0,0.18932038834951456,0.1205578057683501,0.007467841276671969,0.18824769784340686,0.0021612388417384127,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.13668880940214614,0.0390625,True,2536,0.6251606941223145,
inkscape,acdc,combined_unfiltered,sbert_avg,random_undersample,logistic_regression,inkscape_acdc_combined_unfiltered_sbert_avg_random_undersample_logistic_regression,0.5905511811023622,0.1694915254237288,0.7692307692307693,0.2777777777777778,0.5887238403499958,0.011770624493070266,0.22435207361570036,0.026101798180747492,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.22514619883040937,0.015625,True,2536,0.12306833267211914,
inkscape,acdc,combined_unfiltered,sbert_avg,none,random_forest,inkscape_acdc_combined_unfiltered_sbert_avg_none_random_forest,0.8976377952755905,0.0,0.0,0.0,0.8980290507164864,0.00130076660633907,0.0,0.0,0.05263157894736842,0.8110236220472441,0.09164420485175202,-0.05263157894736842,1.0,False,2536,38.70476412773132,
inkscape,acdc,combined_unfiltered,sbert_avg,class_weight,random_forest,inkscape_acdc_combined_unfiltered_sbert_avg_class_weight_random_forest,0.3438320209973753,0.11636363636363636,0.8205128205128205,0.20382165605095542,0.38873228791065145,0.018193593133514565,0.21283513557223363,0.013437710737074914,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.151190077103587,0.015625,True,2536,35.643794775009155,
inkscape,acdc,combined_unfiltered,sbert_avg,random_undersample,random_forest,inkscape_acdc_combined_unfiltered_sbert_avg_random_undersample_random_forest,0.6351706036745407,0.16666666666666666,0.6410256410256411,0.26455026455026454,0.5994455732559122,0.011958960018722828,0.2226285624071427,0.023087737578742048,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.21191868560289612,0.015625,True,2536,5.128257989883423,
inkscape,acdc,combined_unfiltered,sbert_avg,none,svm,inkscape_acdc_combined_unfiltered_sbert_avg_none_svm,0.8976377952755905,0.0,0.0,0.0,0.8980290507164864,0.00130076660633907,0.0,0.0,0.05263157894736842,0.8110236220472441,0.09164420485175202,-0.05263157894736842,1.0,False,2536,10.437190532684326,
inkscape,acdc,combined_unfiltered,sbert_avg,class_weight,svm,inkscape_acdc_combined_unfiltered_sbert_avg_class_weight_svm,0.6167979002624672,0.16770186335403728,0.6923076923076923,0.27,0.6293010310470084,0.027056818432560435,0.2669885577635914,0.02764436395313479,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.2173684210526316,0.015625,True,2536,19.88200068473816,
inkscape,acdc,combined_unfiltered,sbert_avg,random_undersample,svm,inkscape_acdc_combined_unfiltered_sbert_avg_random_undersample_svm,0.5879265091863517,0.1569767441860465,0.6923076923076923,0.2559241706161137,0.6298501224896295,0.03645449370519194,0.23552350897109237,0.03461032896632869,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.2032925916687453,0.015625,True,2536,0.7223656177520752,
inkscape,acdc,combined_unfiltered,sbert_avg,none,knn,inkscape_acdc_combined_unfiltered_sbert_avg_none_knn,0.9081364829396326,1.0,0.10256410256410256,0.18604651162790697,0.9002765464593605,0.00815441119258977,0.16566864990510313,0.07632809396708874,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.13341493268053856,0.0546875,False,2536,0.11282992362976074,
inkscape,acdc,combined_unfiltered,sbert_avg,class_weight,knn,inkscape_acdc_combined_unfiltered_sbert_avg_class_weight_knn,0.9081364829396326,1.0,0.10256410256410256,0.18604651162790697,0.9002765464593605,0.00815441119258977,0.16566864990510313,0.07632809396708874,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.13341493268053856,0.0546875,False,2536,0.11943817138671875,
inkscape,acdc,combined_unfiltered,sbert_avg,random_undersample,knn,inkscape_acdc_combined_unfiltered_sbert_avg_random_undersample_knn,0.5590551181102362,0.15135135135135136,0.717948717948718,0.25,0.5206276092958737,0.043571138665813254,0.212956212255606,0.02203149767863896,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.19736842105263158,0.015625,True,2536,0.0875861644744873,
inkscape,acdc,combined_unfiltered,sbert_avg,none,naive_bayes,inkscape_acdc_combined_unfiltered_sbert_avg_none_naive_bayes,0.7900262467191601,0.2696629213483146,0.6153846153846154,0.375,0.7357736409431034,0.013008410312077707,0.22974606391019767,0.03947344893964944,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.3223684210526316,0.015625,True,2536,0.09449124336242676,
inkscape,acdc,combined_unfiltered,sbert_avg,class_weight,naive_bayes,inkscape_acdc_combined_unfiltered_sbert_avg_class_weight_naive_bayes,0.7480314960629921,0.2336448598130841,0.6410256410256411,0.3424657534246575,0.6957833334074347,0.020121265174022518,0.22887948168960331,0.0370822932926982,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.2898341744772891,0.015625,True,2536,0.13574790954589844,
inkscape,acdc,combined_unfiltered,sbert_avg,random_undersample,naive_bayes,inkscape_acdc_combined_unfiltered_sbert_avg_random_undersample_naive_bayes,0.6036745406824147,0.15853658536585366,0.6666666666666666,0.2561576354679803,0.6056389690419133,0.027788631710930288,0.2229129602549247,0.024316923760347265,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.2035260565206119,0.015625,True,2536,0.07676005363464355,
inkscape,acdc,combined_unfiltered,sbert_avg,none,xgboost,inkscape_acdc_combined_unfiltered_sbert_avg_none_xgboost,0.9002624671916011,1.0,0.02564102564102564,0.05,0.9008456452824819,0.0038817908485306177,0.061980347694633404,0.05964097216803889,0.05263157894736842,0.8110236220472441,0.09164420485175202,-0.0026315789473684154,0.84375,False,2536,64.34248638153076,
inkscape,acdc,combined_unfiltered,sbert_avg,class_weight,xgboost,inkscape_acdc_combined_unfiltered_sbert_avg_class_weight_xgboost,0.905511811023622,0.8,0.10256410256410256,0.18181818181818182,0.8974643979779208,0.0036552575031444795,0.0980536869302164,0.03079149944113094,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.1291866028708134,0.21875,False,2536,71.80561113357544,
inkscape,acdc,combined_unfiltered,sbert_avg,random_undersample,xgboost,inkscape_acdc_combined_unfiltered_sbert_avg_random_undersample_xgboost,0.6509186351706037,0.19078947368421054,0.7435897435897436,0.3036649214659686,0.5786045519013682,0.019439929821354295,0.2128405508580539,0.01906545487605404,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.25103334251860016,0.015625,True,2536,32.91309881210327,
inkscape,acdc,combined_unfiltered,sbert_avg,none,feedforward_nn,inkscape_acdc_combined_unfiltered_sbert_avg_none_feedforward_nn,0.9028871391076115,1.0,0.05128205128205128,0.0975609756097561,0.8952057870236575,0.005629599889510287,0.01913265306122449,0.030345350136148776,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.04492939666238768,0.9453125,False,2536,3.3852720260620117,
inkscape,acdc,combined_unfiltered,sbert_avg,class_weight,feedforward_nn,inkscape_acdc_combined_unfiltered_sbert_avg_class_weight_feedforward_nn,0.9028871391076115,1.0,0.05128205128205128,0.0975609756097561,0.8952057870236575,0.005629599889510287,0.01913265306122449,0.030345350136148776,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.04492939666238768,0.9453125,False,2536,3.3785552978515625,
inkscape,acdc,combined_unfiltered,sbert_avg,random_undersample,feedforward_nn,inkscape_acdc_combined_unfiltered_sbert_avg_random_undersample_feedforward_nn,0.6850393700787402,0.18110236220472442,0.5897435897435898,0.27710843373493976,0.5125668579965054,0.09266910551788951,0.21920972839815978,0.03026170975815113,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.22447685478757134,0.015625,True,2536,1.0090365409851074,
inkscape,acdc,combined_unfiltered,sbert_max,none,logistic_regression,inkscape_acdc_combined_unfiltered_sbert_max_none_logistic_regression,0.8976377952755905,0.0,0.0,0.0,0.8980290507164864,0.00130076660633907,0.0,0.0,0.05263157894736842,0.8110236220472441,0.09164420485175202,-0.05263157894736842,1.0,False,2536,0.7815196514129639,
inkscape,acdc,combined_unfiltered,sbert_max,class_weight,logistic_regression,inkscape_acdc_combined_unfiltered_sbert_max_class_weight_logistic_regression,0.12598425196850394,0.10483870967741936,1.0,0.1897810218978102,0.1205578057683501,0.009076079152067994,0.18824962437172701,0.0020836824163057597,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.1371494429504418,0.0390625,True,2536,0.8962109088897705,
inkscape,acdc,combined_unfiltered,sbert_max,random_undersample,logistic_regression,inkscape_acdc_combined_unfiltered_sbert_max_random_undersample_logistic_regression,0.5958005249343832,0.16374269005847952,0.717948717948718,0.26666666666666666,0.5859005766571669,0.018594191396128168,0.22151154424235434,0.03583745291118669,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.21403508771929824,0.015625,True,2536,0.13606905937194824,
inkscape,acdc,combined_unfiltered,sbert_max,none,random_forest,inkscape_acdc_combined_unfiltered_sbert_max_none_random_forest,0.8976377952755905,0.0,0.0,0.0,0.8980290507164864,0.00130076660633907,0.0,0.0,0.05263157894736842,0.8110236220472441,0.09164420485175202,-0.05263157894736842,1.0,False,2536,41.37436509132385,
inkscape,acdc,combined_unfiltered,sbert_max,class_weight,random_forest,inkscape_acdc_combined_unfiltered_sbert_max_class_weight_random_forest,0.3464566929133858,0.11678832116788321,0.8205128205128205,0.20447284345047922,0.38028472725494294,0.027170765542316216,0.207644039269901,0.015157112328928394,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.1518412645031108,0.015625,True,2536,34.900343894958496,
inkscape,acdc,combined_unfiltered,sbert_max,random_undersample,random_forest,inkscape_acdc_combined_unfiltered_sbert_max_random_undersample_random_forest,0.6194225721784777,0.16455696202531644,0.6666666666666666,0.2639593908629442,0.5836597500411262,0.028527286153887693,0.20475593224097172,0.03445365728822314,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.21132781191557576,0.015625,True,2536,5.481983423233032,
inkscape,acdc,combined_unfiltered,sbert_max,none,svm,inkscape_acdc_combined_unfiltered_sbert_max_none_svm,0.8976377952755905,0.0,0.0,0.0,0.8980290507164864,0.00130076660633907,0.0,0.0,0.05263157894736842,0.8110236220472441,0.09164420485175202,-0.05263157894736842,1.0,False,2536,14.132590770721436,
inkscape,acdc,combined_unfiltered,sbert_max,class_weight,svm,inkscape_acdc_combined_unfiltered_sbert_max_class_weight_svm,0.6666666666666666,0.18571428571428572,0.6666666666666666,0.2905027932960894,0.6518337875749721,0.01851766836171049,0.2570131087972792,0.03820430188456468,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.237871214348721,0.0078125,True,2536,22.545610904693604,
inkscape,acdc,combined_unfiltered,sbert_max,random_undersample,svm,inkscape_acdc_combined_unfiltered_sbert_max_random_undersample_svm,0.5958005249343832,0.15976331360946747,0.6923076923076923,0.25961538461538464,0.6338004686173121,0.033290714773465714,0.2294709901792716,0.0471213388882872,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.20698380566801622,0.015625,True,2536,0.7773473262786865,
inkscape,acdc,combined_unfiltered,sbert_max,none,knn,inkscape_acdc_combined_unfiltered_sbert_max_none_knn,0.8976377952755905,0.5,0.05128205128205128,0.09302325581395349,0.9008411991979263,0.004986761022030516,0.18668345429429173,0.08456674784150581,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.04039167686658507,0.0078125,True,2536,0.17606735229492188,
inkscape,acdc,combined_unfiltered,sbert_max,class_weight,knn,inkscape_acdc_combined_unfiltered_sbert_max_class_weight_knn,0.8976377952755905,0.5,0.05128205128205128,0.09302325581395349,0.9008411991979263,0.004986761022030516,0.18668345429429173,0.08456674784150581,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.04039167686658507,0.0078125,True,2536,0.15813851356506348,
inkscape,acdc,combined_unfiltered,sbert_max,random_undersample,knn,inkscape_acdc_combined_unfiltered_sbert_max_random_undersample_knn,0.5643044619422573,0.16042780748663102,0.7692307692307693,0.26548672566371684,0.5133271384555191,0.0598500030223429,0.20366391895251776,0.0210558794665866,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.21285514671634842,0.015625,True,2536,0.09639644622802734,
inkscape,acdc,combined_unfiltered,sbert_max,none,naive_bayes,inkscape_acdc_combined_unfiltered_sbert_max_none_naive_bayes,0.6902887139107612,0.16806722689075632,0.5128205128205128,0.25316455696202533,0.7120982406843414,0.045682678372454,0.2624774788134378,0.05743308430330245,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.20053297801465692,0.0078125,True,2536,0.10409116744995117,
inkscape,acdc,combined_unfiltered,sbert_max,class_weight,naive_bayes,inkscape_acdc_combined_unfiltered_sbert_max_class_weight_naive_bayes,0.6456692913385826,0.15714285714285714,0.5641025641025641,0.24581005586592178,0.6647718936318731,0.046580590196418796,0.2430306667582011,0.05145585766578587,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.19317847691855336,0.0078125,True,2536,0.13404202461242676,
inkscape,acdc,combined_unfiltered,sbert_max,random_undersample,naive_bayes,inkscape_acdc_combined_unfiltered_sbert_max_random_undersample_naive_bayes,0.5695538057742782,0.13872832369942195,0.6153846153846154,0.22641509433962265,0.5622629681171277,0.027540512559333215,0.22074828576726593,0.04298612842266363,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.17378351539225423,0.015625,True,2536,0.07963109016418457,
inkscape,acdc,combined_unfiltered,sbert_max,none,xgboost,inkscape_acdc_combined_unfiltered_sbert_max_none_xgboost,0.9002624671916011,1.0,0.02564102564102564,0.05,0.8980290507164865,0.004409239462054725,0.031746031746031744,0.036657159948547666,0.05263157894736842,0.8110236220472441,0.09164420485175202,-0.0026315789473684154,0.953125,False,2536,70.6119544506073,
inkscape,acdc,combined_unfiltered,sbert_max,class_weight,xgboost,inkscape_acdc_combined_unfiltered_sbert_max_class_weight_xgboost,0.8976377952755905,0.5,0.02564102564102564,0.04878048780487805,0.8980246046319309,0.0033913877918516524,0.0799723720905987,0.04287174602602826,0.05263157894736842,0.8110236220472441,0.09164420485175202,-0.0038510911424903677,0.71875,False,2536,76.15792512893677,
inkscape,acdc,combined_unfiltered,sbert_max,random_undersample,xgboost,inkscape_acdc_combined_unfiltered_sbert_max_random_undersample_xgboost,0.6482939632545932,0.18543046357615894,0.717948717948718,0.29473684210526313,0.590995789557926,0.019874463205686407,0.22064804449350386,0.012959938383859478,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.2421052631578947,0.015625,True,2536,34.511844873428345,
inkscape,acdc,combined_unfiltered,sbert_max,none,feedforward_nn,inkscape_acdc_combined_unfiltered_sbert_max_none_feedforward_nn,0.8976377952755905,0.0,0.0,0.0,0.8991539101090623,0.002898901682946135,0.028571428571428574,0.06998542122237653,0.05263157894736842,0.8110236220472441,0.09164420485175202,-0.05263157894736842,0.875,False,2536,3.6132564544677734,
inkscape,acdc,combined_unfiltered,sbert_max,class_weight,feedforward_nn,inkscape_acdc_combined_unfiltered_sbert_max_class_weight_feedforward_nn,0.8976377952755905,0.0,0.0,0.0,0.8991539101090623,0.002898901682946135,0.028571428571428574,0.06998542122237653,0.05263157894736842,0.8110236220472441,0.09164420485175202,-0.05263157894736842,0.875,False,2536,2.7662479877471924,
inkscape,acdc,combined_unfiltered,sbert_max,random_undersample,feedforward_nn,inkscape_acdc_combined_unfiltered_sbert_max_random_undersample_feedforward_nn,0.5249343832020997,0.12631578947368421,0.6153846153846154,0.2096069868995633,0.5003112259188944,0.08941036217775795,0.21786862621097214,0.03778935763153722,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.1569754079521949,0.015625,True,2536,1.0545196533203125,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,none,logistic_regression,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_none_logistic_regression,0.8976377952755905,0.0,0.0,0.0,0.8980290507164864,0.00130076660633907,0.0,0.0,0.05263157894736842,0.8110236220472441,0.09164420485175202,-0.05263157894736842,1.0,False,2536,0.46442365646362305,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,class_weight,logistic_regression,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_class_weight_logistic_regression,0.12860892388451445,0.10512129380053908,1.0,0.1902439024390244,0.12055558272607227,0.009529099701424104,0.18825270024828328,0.002371897819654875,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.13761232349165597,0.0390625,True,2536,0.5804831981658936,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,random_undersample,logistic_regression,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_random_undersample_logistic_regression,0.5931758530183727,0.16666666666666666,0.7435897435897436,0.27230046948356806,0.5842199566951365,0.009821414369208158,0.22256467027459395,0.01902847679880313,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.21966889053619965,0.015625,True,2536,0.11744260787963867,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,none,random_forest,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_none_random_forest,0.8976377952755905,0.0,0.0,0.0,0.8980290507164864,0.00130076660633907,0.0,0.0,0.05263157894736842,0.8110236220472441,0.09164420485175202,-0.05263157894736842,1.0,False,2536,36.29917001724243,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,class_weight,random_forest,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_class_weight_random_forest,0.3674540682414698,0.12313432835820895,0.8461538461538461,0.21498371335504887,0.38365041326355936,0.0315152621044202,0.21158724317500713,0.018220321769163265,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.16235213440768045,0.015625,True,2536,32.63872241973877,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,random_undersample,random_forest,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_random_undersample_random_forest,0.6404199475065617,0.18181818181818182,0.717948717948718,0.29015544041450775,0.6010928475837753,0.028684015902460825,0.2202788558255338,0.022534588012478245,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.23752386146713933,0.015625,True,2536,4.988636255264282,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,none,svm,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_none_svm,0.8976377952755905,0.0,0.0,0.0,0.8980290507164864,0.00130076660633907,0.0,0.0,0.05263157894736842,0.8110236220472441,0.09164420485175202,-0.05263157894736842,1.0,False,2536,8.364732027053833,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,class_weight,svm,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_class_weight_svm,0.6089238845144357,0.1686746987951807,0.717948717948718,0.2731707317073171,0.6163495867364406,0.032923653457739885,0.26865579761463537,0.029460499185996105,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.22053915275994868,0.015625,True,2536,15.214096307754517,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,random_undersample,svm,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_random_undersample_svm,0.6036745406824147,0.15853658536585366,0.6666666666666666,0.2561576354679803,0.6304103291436397,0.039382970149251115,0.23840157887692234,0.027449734913894987,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.2035260565206119,0.015625,True,2536,0.6949660778045654,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,none,knn,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_none_knn,0.9028871391076115,1.0,0.05128205128205128,0.0975609756097561,0.9002765464593604,0.00594297663334468,0.15780390874566477,0.06184062081394924,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.04492939666238768,0.0390625,True,2536,0.14635086059570312,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,class_weight,knn,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_class_weight_knn,0.9028871391076115,1.0,0.05128205128205128,0.0975609756097561,0.9002765464593604,0.00594297663334468,0.15780390874566477,0.06184062081394924,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.04492939666238768,0.0390625,True,2536,0.1503298282623291,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,random_undersample,knn,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_random_undersample_knn,0.5879265091863517,0.16853932584269662,0.7692307692307693,0.2764976958525346,0.5279347492630615,0.03997282751854828,0.21369151995752916,0.019598497423787317,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.22386611690516617,0.015625,True,2536,0.09737372398376465,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,none,naive_bayes,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_none_naive_bayes,0.8057742782152231,0.29411764705882354,0.6410256410256411,0.4032258064516129,0.7312697572882441,0.016741008912057084,0.2146412660374469,0.03307090141086627,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.35059422750424446,0.015625,True,2536,0.11639833450317383,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,class_weight,naive_bayes,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_class_weight_naive_bayes,0.7637795275590551,0.2524271844660194,0.6666666666666666,0.36619718309859156,0.6918240951106408,0.02752301286728096,0.21329855500362413,0.02398810206543865,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.31356560415122314,0.015625,True,2536,0.13861584663391113,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,random_undersample,naive_bayes,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_random_undersample_naive_bayes,0.6010498687664042,0.15757575757575756,0.6666666666666666,0.2549019607843137,0.5971691779634265,0.041291913734678505,0.22092419674491137,0.023164740312431518,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.2022703818369453,0.015625,True,2536,0.08317089080810547,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,none,xgboost,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_none_xgboost,0.8976377952755905,0.5,0.02564102564102564,0.04878048780487805,0.899158356193618,0.003460497888842985,0.032153032153032154,0.03713753266429106,0.05263157894736842,0.8110236220472441,0.09164420485175202,-0.0038510911424903677,0.9375,False,2536,61.05541491508484,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,class_weight,xgboost,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_class_weight_xgboost,0.9028871391076115,0.75,0.07692307692307693,0.13953488372093023,0.9002854386284717,0.003966106794605114,0.1272744470424432,0.04061463850213972,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.08690330477356181,0.109375,False,2536,73.1280128955841,
inkscape,acdc,combined_unfiltered,sbert_tfidf_weighted,random_undersample,xgboost,inkscape_acdc_combined_unfiltered_sbert_tfidf_weighted_random_undersample_xgboost,0.6561679790026247,0.19333333333333333,0.7435897435897436,0.30687830687830686,0.5865074671990113,0.02985716483350912,0.21614801314760218,0.026134949148929835,0.05263157894736842,0.8110236220472441,0.09164420485175202,0.25424672793093844,0.015625,True,2536,33.49638867378235,
