group,model,arm,run,project,label,chars
coref5,luna,noartifact,3,bigbluebutton,Validation pass,10115
coref5,luna,noartifact,3,bigbluebutton,Validation pass,13389
coref5,luna,noartifact,3,bigbluebutton,Validation pass,10433
coref5,luna,noartifact,3,bigbluebutton,Validation pass,2029
coref5,luna,ctl,3,jabref,Validation pass,7361
coref5,luna,noartifact,3,jabref,Validation pass,7145
coref5,luna,ctl,1,mediastore,Validation pass,5836
coref5,luna,noartifact,1,mediastore,Validation pass,5620
coref5,luna,ctl,1,teastore,Validation pass,12047
coref5,luna,ctl,1,teastore,Validation pass,3810
coref5,luna,noartifact,1,teastore,Validation pass,11831
coref5,luna,noartifact,1,teastore,Validation pass,3594
coref5,luna,ctl,1,teammates,Validation pass,12271
coref5,luna,ctl,1,teammates,Validation pass,11114
coref5,luna,ctl,1,teammates,Validation pass,11412
coref5,luna,ctl,1,teammates,Validation pass,11057
coref5,luna,ctl,1,teammates,Validation pass,11714
coref5,luna,ctl,1,teammates,Validation pass,3611
coref5,luna,noartifact,1,teammates,Validation pass,12055
coref5,luna,noartifact,1,teammates,Validation pass,10898
coref5,luna,noartifact,1,teammates,Validation pass,11196
coref5,luna,noartifact,1,teammates,Validation pass,10841
coref5,luna,noartifact,1,teammates,Validation pass,11498
coref5,luna,noartifact,1,teammates,Validation pass,3395
coref5,luna,ctl,1,bigbluebutton,Validation pass,11607
coref5,luna,ctl,1,bigbluebutton,Validation pass,13073
coref5,luna,ctl,1,bigbluebutton,Validation pass,11225
coref5,luna,noartifact,1,bigbluebutton,Validation pass,11391
coref5,luna,noartifact,1,bigbluebutton,Validation pass,12857
coref5,luna,noartifact,1,bigbluebutton,Validation pass,11009
coref5,luna,ctl,1,jabref,Validation pass,9384
coref5,luna,noartifact,1,jabref,Validation pass,9168
coref5,luna,ctl,2,mediastore,Validation pass,10132
coref5,luna,noartifact,2,mediastore,Validation pass,9916
coref5,luna,ctl,2,teastore,Validation pass,12041
coref5,luna,ctl,2,teastore,Validation pass,4186
coref5,luna,noartifact,2,teastore,Validation pass,11825
coref5,luna,noartifact,2,teastore,Validation pass,3970
coref5,luna,ctl,2,teammates,Validation pass,12142
coref5,luna,ctl,2,teammates,Validation pass,10818
coref5,luna,ctl,2,teammates,Validation pass,11411
coref5,luna,ctl,2,teammates,Validation pass,10900
coref5,luna,ctl,2,teammates,Validation pass,8387
coref5,luna,noartifact,2,teammates,Validation pass,11926
coref5,luna,noartifact,2,teammates,Validation pass,10602
coref5,luna,noartifact,2,teammates,Validation pass,11195
coref5,luna,noartifact,2,teammates,Validation pass,10684
coref5,luna,noartifact,2,teammates,Validation pass,8171
coref5,luna,ctl,2,bigbluebutton,Validation pass,10331
coref5,luna,ctl,2,bigbluebutton,Validation pass,13535
coref5,luna,ctl,2,bigbluebutton,Validation pass,10879
coref5,luna,ctl,2,bigbluebutton,Validation pass,3498
coref5,luna,noartifact,2,bigbluebutton,Validation pass,10115
coref5,luna,noartifact,2,bigbluebutton,Validation pass,13319
coref5,luna,noartifact,2,bigbluebutton,Validation pass,10663
coref5,luna,noartifact,2,bigbluebutton,Validation pass,3282
coref5,luna,ctl,2,jabref,Validation pass,8557
coref5,luna,noartifact,2,jabref,Validation pass,8341
coref5,luna,ctl,3,mediastore,Validation pass,11884
coref5,luna,noartifact,3,mediastore,Validation pass,11668
coref5,luna,ctl,3,teastore,Validation pass,12027
coref5,luna,ctl,3,teastore,Validation pass,4569
coref5,luna,noartifact,3,teastore,Validation pass,11811
coref5,luna,noartifact,3,teastore,Validation pass,4353
coref5,luna,ctl,3,teammates,Validation pass,12224
coref5,luna,ctl,3,teammates,Validation pass,11554
coref5,luna,ctl,3,teammates,Validation pass,11286
coref5,luna,ctl,3,teammates,Validation pass,11414
coref5,luna,ctl,3,teammates,Validation pass,11659
coref5,luna,ctl,3,teammates,Validation pass,2109
coref5,luna,noartifact,3,teammates,Validation pass,12008
coref5,luna,noartifact,3,teammates,Validation pass,11338
coref5,luna,noartifact,3,teammates,Validation pass,11070
coref5,luna,noartifact,3,teammates,Validation pass,11198
coref5,luna,noartifact,3,teammates,Validation pass,11443
coref5,luna,noartifact,3,teammates,Validation pass,1893
coref5,luna,ctl,3,bigbluebutton,Validation pass,10331
coref5,luna,ctl,3,bigbluebutton,Validation pass,13605
coref5,luna,ctl,3,bigbluebutton,Validation pass,10649
coref5,luna,ctl,3,bigbluebutton,Validation pass,2245
coref5,luna,noartifact,3,bigbluebutton,Validation pass,10115
coref5,luna,noartifact,3,bigbluebutton,Validation pass,13389
coref5,luna,noartifact,3,bigbluebutton,Validation pass,10433
coref5,luna,noartifact,3,bigbluebutton,Validation pass,2029
coref5,luna,ctl,3,jabref,Validation pass,7361
coref5,luna,noartifact,3,jabref,Validation pass,7145
resolve3,luna,ctl,1,mediastore,Coref batch 1,4706
resolve3,luna,ctl,1,mediastore,Coref batch 2,5387
resolve3,luna,ctl,1,mediastore,Coref batch 3,5205
resolve3,luna,ctl,1,mediastore,Coref batch 4,3671
resolve3,luna,ctl,1,mediastore,Validation pass,10426
resolve3,luna,nocasectx,1,mediastore,Coref batch 1,4380
resolve3,luna,nocasectx,1,mediastore,Coref batch 2,5051
resolve3,luna,nocasectx,1,mediastore,Coref batch 3,4865
resolve3,luna,nocasectx,1,mediastore,Coref batch 4,3433
resolve3,luna,nocasectx,1,mediastore,Validation pass,9306
resolve3,luna,notargetrows,1,mediastore,Coref batch 1,3354
resolve3,luna,notargetrows,1,mediastore,Coref batch 2,4028
resolve3,luna,notargetrows,1,mediastore,Coref batch 3,4019
resolve3,luna,notargetrows,1,mediastore,Coref batch 4,2787
resolve3,luna,notargetrows,1,mediastore,Validation pass,8338
resolve3,luna,ctl,1,teastore,Coref batch 1,4329
resolve3,luna,ctl,1,teastore,Coref batch 2,5360
resolve3,luna,ctl,1,teastore,Coref batch 3,5176
resolve3,luna,ctl,1,teastore,Coref batch 4,5026
resolve3,luna,ctl,1,teastore,Coref batch 5,2504
resolve3,luna,ctl,1,teastore,Validation pass,12149
resolve3,luna,ctl,1,teastore,Validation pass,6762
resolve3,luna,nocasectx,1,teastore,Coref batch 1,4003
resolve3,luna,nocasectx,1,teastore,Coref batch 2,5024
resolve3,luna,nocasectx,1,teastore,Coref batch 3,4836
resolve3,luna,nocasectx,1,teastore,Coref batch 4,4686
resolve3,luna,nocasectx,1,teastore,Coref batch 5,2402
resolve3,luna,nocasectx,1,teastore,Validation pass,11885
resolve3,luna,nocasectx,1,teastore,Validation pass,5864
resolve3,luna,notargetrows,1,teastore,Coref batch 1,3210
resolve3,luna,notargetrows,1,teastore,Coref batch 2,4022
resolve3,luna,notargetrows,1,teastore,Coref batch 3,3960
resolve3,luna,notargetrows,1,teastore,Coref batch 4,3638
resolve3,luna,notargetrows,1,teastore,Coref batch 5,2172
resolve3,luna,notargetrows,1,teastore,Validation pass,12415
resolve3,luna,notargetrows,1,teastore,Validation pass,3602
resolve3,luna,ctl,1,teammates,Coref batch 1,4283
resolve3,luna,ctl,1,teammates,Coref batch 2,4574
resolve3,luna,ctl,1,teammates,Coref batch 3,4498
resolve3,luna,ctl,1,teammates,Coref batch 4,4579
resolve3,luna,ctl,1,teammates,Coref batch 5,4985
resolve3,luna,ctl,1,teammates,Coref batch 6,4980
resolve3,luna,ctl,1,teammates,Coref batch 7,5005
resolve3,luna,ctl,1,teammates,Coref batch 8,5262
resolve3,luna,ctl,1,teammates,Coref batch 9,4528
resolve3,luna,ctl,1,teammates,Coref batch 10,4333
resolve3,luna,ctl,1,teammates,Coref batch 11,4358
resolve3,luna,ctl,1,teammates,Coref batch 12,4368
resolve3,luna,ctl,1,teammates,Coref batch 13,4812
resolve3,luna,ctl,1,teammates,Coref batch 14,5138
resolve3,luna,ctl,1,teammates,Coref batch 15,4805
resolve3,luna,ctl,1,teammates,Coref batch 16,4422
resolve3,luna,ctl,1,teammates,Coref batch 17,4646
resolve3,luna,ctl,1,teammates,Coref batch 18,4819
resolve3,luna,ctl,1,teammates,Coref batch 19,4859
resolve3,luna,ctl,1,teammates,Coref batch 20,3536
resolve3,luna,ctl,1,teammates,Validation pass,11029
resolve3,luna,ctl,1,teammates,Validation pass,11620
resolve3,luna,ctl,1,teammates,Validation pass,11104
resolve3,luna,ctl,1,teammates,Validation pass,11276
resolve3,luna,ctl,1,teammates,Validation pass,9892
resolve3,luna,nocasectx,1,teammates,Coref batch 1,3957
resolve3,luna,nocasectx,1,teammates,Coref batch 2,4238
resolve3,luna,nocasectx,1,teammates,Coref batch 3,4158
resolve3,luna,nocasectx,1,teammates,Coref batch 4,4239
resolve3,luna,nocasectx,1,teammates,Coref batch 5,4645
resolve3,luna,nocasectx,1,teammates,Coref batch 6,4640
resolve3,luna,nocasectx,1,teammates,Coref batch 7,4665
resolve3,luna,nocasectx,1,teammates,Coref batch 8,4922
resolve3,luna,nocasectx,1,teammates,Coref batch 9,4188
resolve3,luna,nocasectx,1,teammates,Coref batch 10,3987
resolve3,luna,nocasectx,1,teammates,Coref batch 11,4002
resolve3,luna,nocasectx,1,teammates,Coref batch 12,4008
resolve3,luna,nocasectx,1,teammates,Coref batch 13,4452
resolve3,luna,nocasectx,1,teammates,Coref batch 14,4778
resolve3,luna,nocasectx,1,teammates,Coref batch 15,4445
resolve3,luna,nocasectx,1,teammates,Coref batch 16,4062
resolve3,luna,nocasectx,1,teammates,Coref batch 17,4286
resolve3,luna,nocasectx,1,teammates,Coref batch 18,4459
resolve3,luna,nocasectx,1,teammates,Coref batch 19,4499
resolve3,luna,nocasectx,1,teammates,Coref batch 20,3248
resolve3,luna,nocasectx,1,teammates,Validation pass,11309
resolve3,luna,nocasectx,1,teammates,Validation pass,11324
resolve3,luna,nocasectx,1,teammates,Validation pass,11707
resolve3,luna,nocasectx,1,teammates,Validation pass,10783
resolve3,luna,nocasectx,1,teammates,Validation pass,9513
resolve3,luna,notargetrows,1,teammates,Coref batch 1,3048
resolve3,luna,notargetrows,1,teammates,Coref batch 2,3487
resolve3,luna,notargetrows,1,teammates,Coref batch 3,3441
resolve3,luna,notargetrows,1,teammates,Coref batch 4,3468
resolve3,luna,notargetrows,1,teammates,Coref batch 5,3695
resolve3,luna,notargetrows,1,teammates,Coref batch 6,3793
resolve3,luna,notargetrows,1,teammates,Coref batch 7,3848
resolve3,luna,notargetrows,1,teammates,Coref batch 8,3813
resolve3,luna,notargetrows,1,teammates,Coref batch 9,3442
resolve3,luna,notargetrows,1,teammates,Coref batch 10,3364
resolve3,luna,notargetrows,1,teammates,Coref batch 11,3326
resolve3,luna,notargetrows,1,teammates,Coref batch 12,3347
resolve3,luna,notargetrows,1,teammates,Coref batch 13,3670
resolve3,luna,notargetrows,1,teammates,Coref batch 14,3870
resolve3,luna,notargetrows,1,teammates,Coref batch 15,3601
resolve3,luna,notargetrows,1,teammates,Coref batch 16,3429
resolve3,luna,notargetrows,1,teammates,Coref batch 17,3513
resolve3,luna,notargetrows,1,teammates,Coref batch 18,3662
resolve3,luna,notargetrows,1,teammates,Coref batch 19,3662
resolve3,luna,notargetrows,1,teammates,Coref batch 20,2627
resolve3,luna,notargetrows,1,teammates,Validation pass,11173
resolve3,luna,notargetrows,1,teammates,Validation pass,11541
resolve3,luna,notargetrows,1,teammates,Validation pass,11110
resolve3,luna,notargetrows,1,teammates,Validation pass,11762
resolve3,luna,notargetrows,1,teammates,Validation pass,11709
resolve3,luna,notargetrows,1,teammates,Validation pass,8132
resolve3,luna,ctl,1,bigbluebutton,Coref batch 1,4504
resolve3,luna,ctl,1,bigbluebutton,Coref batch 2,5534
resolve3,luna,ctl,1,bigbluebutton,Coref batch 3,5380
resolve3,luna,ctl,1,bigbluebutton,Coref batch 4,5373
resolve3,luna,ctl,1,bigbluebutton,Coref batch 5,4633
resolve3,luna,ctl,1,bigbluebutton,Coref batch 6,4495
resolve3,luna,ctl,1,bigbluebutton,Coref batch 7,4683
resolve3,luna,ctl,1,bigbluebutton,Coref batch 8,4744
resolve3,luna,ctl,1,bigbluebutton,Coref batch 9,3355
resolve3,luna,ctl,1,bigbluebutton,Validation pass,11204
resolve3,luna,ctl,1,bigbluebutton,Validation pass,13361
resolve3,luna,ctl,1,bigbluebutton,Validation pass,11350
resolve3,luna,ctl,1,bigbluebutton,Validation pass,5097
resolve3,luna,nocasectx,1,bigbluebutton,Coref batch 1,4178
resolve3,luna,nocasectx,1,bigbluebutton,Coref batch 2,5198
resolve3,luna,nocasectx,1,bigbluebutton,Coref batch 3,5040
resolve3,luna,nocasectx,1,bigbluebutton,Coref batch 4,5033
resolve3,luna,nocasectx,1,bigbluebutton,Coref batch 5,4293
resolve3,luna,nocasectx,1,bigbluebutton,Coref batch 6,4155
resolve3,luna,nocasectx,1,bigbluebutton,Coref batch 7,4343
resolve3,luna,nocasectx,1,bigbluebutton,Coref batch 8,4404
resolve3,luna,nocasectx,1,bigbluebutton,Coref batch 9,3117
resolve3,luna,nocasectx,1,bigbluebutton,Validation pass,13910
resolve3,luna,nocasectx,1,bigbluebutton,Validation pass,12289
resolve3,luna,nocasectx,1,bigbluebutton,Validation pass,7290
resolve3,luna,notargetrows,1,bigbluebutton,Coref batch 1,3242
resolve3,luna,notargetrows,1,bigbluebutton,Coref batch 2,4094
resolve3,luna,notargetrows,1,bigbluebutton,Coref batch 3,4183
resolve3,luna,notargetrows,1,bigbluebutton,Coref batch 4,3978
resolve3,luna,notargetrows,1,bigbluebutton,Coref batch 5,3525
resolve3,luna,notargetrows,1,bigbluebutton,Coref batch 6,3422
resolve3,luna,notargetrows,1,bigbluebutton,Coref batch 7,3594
resolve3,luna,notargetrows,1,bigbluebutton,Coref batch 8,3634
resolve3,luna,notargetrows,1,bigbluebutton,Coref batch 9,2585
resolve3,luna,notargetrows,1,bigbluebutton,Validation pass,13189
resolve3,luna,notargetrows,1,bigbluebutton,Validation pass,11156
resolve3,luna,ctl,1,jabref,Coref batch 1,4559
resolve3,luna,ctl,1,jabref,Coref batch 2,2444
resolve3,luna,ctl,1,jabref,Validation pass,8959
resolve3,luna,nocasectx,1,jabref,Coref batch 1,4233
resolve3,luna,nocasectx,1,jabref,Coref batch 2,2345
resolve3,luna,nocasectx,1,jabref,Validation pass,9528
resolve3,luna,notargetrows,1,jabref,Coref batch 1,3076
resolve3,luna,notargetrows,1,jabref,Coref batch 2,2087
resolve3,luna,notargetrows,1,jabref,Validation pass,3128
resolve3,luna,ctl,2,mediastore,Coref batch 1,4706
resolve3,luna,ctl,2,mediastore,Coref batch 2,5387
resolve3,luna,ctl,2,mediastore,Coref batch 3,5205
resolve3,luna,ctl,2,mediastore,Coref batch 4,3671
resolve3,luna,ctl,2,mediastore,Validation pass,12058
resolve3,luna,ctl,2,mediastore,Validation pass,2003
resolve3,luna,nocasectx,2,mediastore,Coref batch 1,4380
resolve3,luna,nocasectx,2,mediastore,Coref batch 2,5051
resolve3,luna,nocasectx,2,mediastore,Coref batch 3,4865
resolve3,luna,nocasectx,2,mediastore,Coref batch 4,3433
resolve3,luna,nocasectx,2,mediastore,Validation pass,7608
resolve3,luna,notargetrows,2,mediastore,Coref batch 1,3354
resolve3,luna,notargetrows,2,mediastore,Coref batch 2,4028
resolve3,luna,notargetrows,2,mediastore,Coref batch 3,4019
resolve3,luna,notargetrows,2,mediastore,Coref batch 4,2787
resolve3,luna,notargetrows,2,mediastore,Validation pass,9910
resolve3,luna,ctl,2,teastore,Coref batch 1,4329
resolve3,luna,ctl,2,teastore,Coref batch 2,5360
resolve3,luna,ctl,2,teastore,Coref batch 3,5176
resolve3,luna,ctl,2,teastore,Coref batch 4,5026
resolve3,luna,ctl,2,teastore,Coref batch 5,2504
resolve3,luna,ctl,2,teastore,Validation pass,12246
resolve3,luna,ctl,2,teastore,Validation pass,3712
resolve3,luna,nocasectx,2,teastore,Coref batch 1,4003
resolve3,luna,nocasectx,2,teastore,Coref batch 2,5024
resolve3,luna,nocasectx,2,teastore,Coref batch 3,4836
resolve3,luna,nocasectx,2,teastore,Coref batch 4,4686
resolve3,luna,nocasectx,2,teastore,Coref batch 5,2402
resolve3,luna,nocasectx,2,teastore,Validation pass,12215
resolve3,luna,nocasectx,2,teastore,Validation pass,4110
resolve3,luna,notargetrows,2,teastore,Coref batch 1,3210
resolve3,luna,notargetrows,2,teastore,Coref batch 2,4022
resolve3,luna,notargetrows,2,teastore,Coref batch 3,3960
resolve3,luna,notargetrows,2,teastore,Coref batch 4,3638
resolve3,luna,notargetrows,2,teastore,Coref batch 5,2172
resolve3,luna,notargetrows,2,teastore,Validation pass,12291
resolve3,luna,notargetrows,2,teastore,Validation pass,3241
resolve3,luna,ctl,2,teammates,Coref batch 1,4283
resolve3,luna,ctl,2,teammates,Coref batch 2,4574
resolve3,luna,ctl,2,teammates,Coref batch 3,4498
resolve3,luna,ctl,2,teammates,Coref batch 4,4579
resolve3,luna,ctl,2,teammates,Coref batch 5,4985
resolve3,luna,ctl,2,teammates,Coref batch 6,4980
resolve3,luna,ctl,2,teammates,Coref batch 7,5005
resolve3,luna,ctl,2,teammates,Coref batch 8,5262
resolve3,luna,ctl,2,teammates,Coref batch 9,4528
resolve3,luna,ctl,2,teammates,Coref batch 10,4333
resolve3,luna,ctl,2,teammates,Coref batch 11,4358
resolve3,luna,ctl,2,teammates,Coref batch 12,4368
resolve3,luna,ctl,2,teammates,Coref batch 13,4812
resolve3,luna,ctl,2,teammates,Coref batch 14,5138
resolve3,luna,ctl,2,teammates,Coref batch 15,4805
resolve3,luna,ctl,2,teammates,Coref batch 16,4422
resolve3,luna,ctl,2,teammates,Coref batch 17,4646
resolve3,luna,ctl,2,teammates,Coref batch 18,4819
resolve3,luna,ctl,2,teammates,Coref batch 19,4859
resolve3,luna,ctl,2,teammates,Coref batch 20,3536
resolve3,luna,ctl,2,teammates,Validation pass,10572
resolve3,luna,ctl,2,teammates,Validation pass,10740
resolve3,luna,ctl,2,teammates,Validation pass,11423
resolve3,luna,ctl,2,teammates,Validation pass,11294
resolve3,luna,ctl,2,teammates,Validation pass,6911
resolve3,luna,nocasectx,2,teammates,Coref batch 1,3957
resolve3,luna,nocasectx,2,teammates,Coref batch 2,4238
resolve3,luna,nocasectx,2,teammates,Coref batch 3,4158
resolve3,luna,nocasectx,2,teammates,Coref batch 4,4239
resolve3,luna,nocasectx,2,teammates,Coref batch 5,4645
resolve3,luna,nocasectx,2,teammates,Coref batch 6,4640
resolve3,luna,nocasectx,2,teammates,Coref batch 7,4665
resolve3,luna,nocasectx,2,teammates,Coref batch 8,4922
resolve3,luna,nocasectx,2,teammates,Coref batch 9,4188
resolve3,luna,nocasectx,2,teammates,Coref batch 10,3987
resolve3,luna,nocasectx,2,teammates,Coref batch 11,4002
resolve3,luna,nocasectx,2,teammates,Coref batch 12,4008
resolve3,luna,nocasectx,2,teammates,Coref batch 13,4452
resolve3,luna,nocasectx,2,teammates,Coref batch 14,4778
resolve3,luna,nocasectx,2,teammates,Coref batch 15,4445
resolve3,luna,nocasectx,2,teammates,Coref batch 16,4062
resolve3,luna,nocasectx,2,teammates,Coref batch 17,4286
resolve3,luna,nocasectx,2,teammates,Coref batch 18,4459
resolve3,luna,nocasectx,2,teammates,Coref batch 19,4499
resolve3,luna,nocasectx,2,teammates,Coref batch 20,3248
resolve3,luna,nocasectx,2,teammates,Validation pass,10881
resolve3,luna,nocasectx,2,teammates,Validation pass,10741
resolve3,luna,nocasectx,2,teammates,Validation pass,10310
resolve3,luna,nocasectx,2,teammates,Validation pass,10796
resolve3,luna,nocasectx,2,teammates,Validation pass,11290
resolve3,luna,notargetrows,2,teammates,Coref batch 1,3048
resolve3,luna,notargetrows,2,teammates,Coref batch 2,3487
resolve3,luna,notargetrows,2,teammates,Coref batch 3,3441
resolve3,luna,notargetrows,2,teammates,Coref batch 4,3468
resolve3,luna,notargetrows,2,teammates,Coref batch 5,3695
resolve3,luna,notargetrows,2,teammates,Coref batch 6,3793
resolve3,luna,notargetrows,2,teammates,Coref batch 7,3848
resolve3,luna,notargetrows,2,teammates,Coref batch 8,3813
resolve3,luna,notargetrows,2,teammates,Coref batch 9,3442
resolve3,luna,notargetrows,2,teammates,Coref batch 10,3364
resolve3,luna,notargetrows,2,teammates,Coref batch 11,3326
resolve3,luna,notargetrows,2,teammates,Coref batch 12,3347
resolve3,luna,notargetrows,2,teammates,Coref batch 13,3670
resolve3,luna,notargetrows,2,teammates,Coref batch 14,3870
resolve3,luna,notargetrows,2,teammates,Coref batch 15,3601
resolve3,luna,notargetrows,2,teammates,Coref batch 16,3429
resolve3,luna,notargetrows,2,teammates,Coref batch 17,3513
resolve3,luna,notargetrows,2,teammates,Coref batch 18,3662
resolve3,luna,notargetrows,2,teammates,Coref batch 19,3662
resolve3,luna,notargetrows,2,teammates,Coref batch 20,2627
resolve3,luna,notargetrows,2,teammates,Validation pass,11826
resolve3,luna,notargetrows,2,teammates,Validation pass,10101
resolve3,luna,notargetrows,2,teammates,Validation pass,11754
resolve3,luna,notargetrows,2,teammates,Validation pass,11057
resolve3,luna,notargetrows,2,teammates,Validation pass,10913
resolve3,luna,notargetrows,2,teammates,Validation pass,7596
resolve3,luna,ctl,2,bigbluebutton,Coref batch 1,4504
resolve3,luna,ctl,2,bigbluebutton,Coref batch 2,5534
resolve3,luna,ctl,2,bigbluebutton,Coref batch 3,5380
resolve3,luna,ctl,2,bigbluebutton,Coref batch 4,5373
resolve3,luna,ctl,2,bigbluebutton,Coref batch 5,4633
resolve3,luna,ctl,2,bigbluebutton,Coref batch 6,4495
resolve3,luna,ctl,2,bigbluebutton,Coref batch 7,4683
resolve3,luna,ctl,2,bigbluebutton,Coref batch 8,4744
resolve3,luna,ctl,2,bigbluebutton,Coref batch 9,3355
resolve3,luna,ctl,2,bigbluebutton,Validation pass,13957
resolve3,luna,ctl,2,bigbluebutton,Validation pass,11767
resolve3,luna,ctl,2,bigbluebutton,Validation pass,7059
resolve3,luna,nocasectx,2,bigbluebutton,Coref batch 1,4178
resolve3,luna,nocasectx,2,bigbluebutton,Coref batch 2,5198
resolve3,luna,nocasectx,2,bigbluebutton,Coref batch 3,5040
resolve3,luna,nocasectx,2,bigbluebutton,Coref batch 4,5033
resolve3,luna,nocasectx,2,bigbluebutton,Coref batch 5,4293
resolve3,luna,nocasectx,2,bigbluebutton,Coref batch 6,4155
resolve3,luna,nocasectx,2,bigbluebutton,Coref batch 7,4343
resolve3,luna,nocasectx,2,bigbluebutton,Coref batch 8,4404
resolve3,luna,nocasectx,2,bigbluebutton,Coref batch 9,3117
resolve3,luna,nocasectx,2,bigbluebutton,Validation pass,9114
resolve3,luna,nocasectx,2,bigbluebutton,Validation pass,13358
resolve3,luna,nocasectx,2,bigbluebutton,Validation pass,12188
resolve3,luna,nocasectx,2,bigbluebutton,Validation pass,5885
resolve3,luna,notargetrows,2,bigbluebutton,Coref batch 1,3242
resolve3,luna,notargetrows,2,bigbluebutton,Coref batch 2,4094
resolve3,luna,notargetrows,2,bigbluebutton,Coref batch 3,4183
resolve3,luna,notargetrows,2,bigbluebutton,Coref batch 4,3978
resolve3,luna,notargetrows,2,bigbluebutton,Coref batch 5,3525
resolve3,luna,notargetrows,2,bigbluebutton,Coref batch 6,3422
resolve3,luna,notargetrows,2,bigbluebutton,Coref batch 7,3594
resolve3,luna,notargetrows,2,bigbluebutton,Coref batch 8,3634
resolve3,luna,notargetrows,2,bigbluebutton,Coref batch 9,2585
resolve3,luna,notargetrows,2,bigbluebutton,Validation pass,12954
resolve3,luna,notargetrows,2,bigbluebutton,Validation pass,10756
resolve3,luna,notargetrows,2,bigbluebutton,Validation pass,2841
resolve3,luna,ctl,2,jabref,Coref batch 1,4559
resolve3,luna,ctl,2,jabref,Coref batch 2,2444
resolve3,luna,ctl,2,jabref,Validation pass,8817
resolve3,luna,nocasectx,2,jabref,Coref batch 1,4233
resolve3,luna,nocasectx,2,jabref,Coref batch 2,2345
resolve3,luna,nocasectx,2,jabref,Validation pass,7031
resolve3,luna,notargetrows,2,jabref,Coref batch 1,3076
resolve3,luna,notargetrows,2,jabref,Coref batch 2,2087
resolve3,luna,notargetrows,2,jabref,Validation pass,2760
resolve3,luna,ctl,3,mediastore,Coref batch 1,4706
resolve3,luna,ctl,3,mediastore,Coref batch 2,5387
resolve3,luna,ctl,3,mediastore,Coref batch 3,5205
resolve3,luna,ctl,3,mediastore,Coref batch 4,3671
resolve3,luna,ctl,3,mediastore,Validation pass,6891
resolve3,luna,nocasectx,3,mediastore,Coref batch 1,4380
resolve3,luna,nocasectx,3,mediastore,Coref batch 2,5051
resolve3,luna,nocasectx,3,mediastore,Coref batch 3,4865
resolve3,luna,nocasectx,3,mediastore,Coref batch 4,3433
resolve3,luna,nocasectx,3,mediastore,Validation pass,9749
resolve3,luna,notargetrows,3,mediastore,Coref batch 1,3354
resolve3,luna,notargetrows,3,mediastore,Coref batch 2,4028
resolve3,luna,notargetrows,3,mediastore,Coref batch 3,4019
resolve3,luna,notargetrows,3,mediastore,Coref batch 4,2787
resolve3,luna,notargetrows,3,mediastore,Validation pass,4985
resolve3,luna,ctl,3,teastore,Coref batch 1,4329
resolve3,luna,ctl,3,teastore,Coref batch 2,5360
resolve3,luna,ctl,3,teastore,Coref batch 3,5176
resolve3,luna,ctl,3,teastore,Coref batch 4,5026
resolve3,luna,ctl,3,teastore,Coref batch 5,2504
resolve3,luna,ctl,3,teastore,Validation pass,12113
resolve3,luna,ctl,3,teastore,Validation pass,4186
resolve3,luna,nocasectx,3,teastore,Coref batch 1,4003
resolve3,luna,nocasectx,3,teastore,Coref batch 2,5024
resolve3,luna,nocasectx,3,teastore,Coref batch 3,4836
resolve3,luna,nocasectx,3,teastore,Coref batch 4,4686
resolve3,luna,nocasectx,3,teastore,Coref batch 5,2402
resolve3,luna,nocasectx,3,teastore,Validation pass,12206
resolve3,luna,nocasectx,3,teastore,Validation pass,3277
resolve3,luna,notargetrows,3,teastore,Coref batch 1,3210
resolve3,luna,notargetrows,3,teastore,Coref batch 2,4022
resolve3,luna,notargetrows,3,teastore,Coref batch 3,3960
resolve3,luna,notargetrows,3,teastore,Coref batch 4,3638
resolve3,luna,notargetrows,3,teastore,Coref batch 5,2172
resolve3,luna,notargetrows,3,teastore,Validation pass,12402
resolve3,luna,notargetrows,3,teastore,Validation pass,2021
resolve3,luna,ctl,3,teammates,Coref batch 1,4283
resolve3,luna,ctl,3,teammates,Coref batch 2,4574
resolve3,luna,ctl,3,teammates,Coref batch 3,4498
resolve3,luna,ctl,3,teammates,Coref batch 4,4579
resolve3,luna,ctl,3,teammates,Coref batch 5,4985
resolve3,luna,ctl,3,teammates,Coref batch 6,4980
resolve3,luna,ctl,3,teammates,Coref batch 7,5005
resolve3,luna,ctl,3,teammates,Coref batch 8,5262
resolve3,luna,ctl,3,teammates,Coref batch 9,4528
resolve3,luna,ctl,3,teammates,Coref batch 10,4333
resolve3,luna,ctl,3,teammates,Coref batch 11,4358
resolve3,luna,ctl,3,teammates,Coref batch 12,4368
resolve3,luna,ctl,3,teammates,Coref batch 13,4812
resolve3,luna,ctl,3,teammates,Coref batch 14,5138
resolve3,luna,ctl,3,teammates,Coref batch 15,4805
resolve3,luna,ctl,3,teammates,Coref batch 16,4422
resolve3,luna,ctl,3,teammates,Coref batch 17,4646
resolve3,luna,ctl,3,teammates,Coref batch 18,4819
resolve3,luna,ctl,3,teammates,Coref batch 19,4859
resolve3,luna,ctl,3,teammates,Coref batch 20,3536
resolve3,luna,ctl,3,teammates,Validation pass,10949
resolve3,luna,ctl,3,teammates,Validation pass,10669
resolve3,luna,ctl,3,teammates,Validation pass,12268
resolve3,luna,ctl,3,teammates,Validation pass,10726
resolve3,luna,ctl,3,teammates,Validation pass,11116
resolve3,luna,ctl,3,teammates,Validation pass,4911
