model,encoding,strategy,cv_folds,cv_repeats,total_trials,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,random_f1_mean,random_f1_std,f1_improvement,wilcoxon_p_value,cohens_d,significantly_better_than_random,system,detector,text_source
feedforward_nn,sbert_max,random_undersample,5,2,10,0.60914926326718,0.0434401411208924,0.241369942335371,0.0242870933628902,0.746675531914894,0.103528725969536,0.363942034441673,0.0370397947315406,0.160130443930149,0.0339142797956882,0.203811590511524,0.0009765625,5.44479893995243,True,stackgres,arcan,description
logistic_regression,sbert_tfidf_weighted,random_undersample,5,2,10,0.624948089286427,0.0410592776411676,0.245125014874084,0.0311615922013452,0.71511524822695,0.0815407802189515,0.364639372712239,0.0436575253109721,0.160130443930149,0.0339142797956882,0.20450892878209,0.0009765625,4.96318693284265,True,stackgres,arcan,description
random_forest,sbert_tfidf_weighted,random_undersample,5,2,10,0.664466118276564,0.0343066615883705,0.26494852035754,0.0279892580113431,0.690026595744681,0.0549008904240418,0.382511567614358,0.0362211104128821,0.160130443930149,0.0339142797956882,0.222381123684208,0.0009765625,6.01280562697346,True,stackgres,arcan,description
svm,sbert_tfidf_weighted,random_undersample,5,2,10,0.629376472467356,0.043530135780263,0.253786062368342,0.0296962301958462,0.748936170212766,0.0753092792314014,0.37843285437631,0.0397704608605567,0.160130443930149,0.0339142797956882,0.21830241044616,0.0009765625,5.60357170454817,True,stackgres,arcan,description
knn,sbert_tfidf_weighted,random_undersample,5,2,10,0.521185560835363,0.0328139763863318,0.212274370477141,0.0110534437172412,0.805762411347518,0.0303113714050835,0.335843988478464,0.0146975665073587,0.160130443930149,0.0339142797956882,0.175713544548315,0.0009765625,6.3780049889585,True,stackgres,arcan,description
naive_bayes,sbert_tfidf_weighted,random_undersample,5,2,10,0.644547378508965,0.030481896478565,0.249631780230453,0.0255977886940534,0.679343971631206,0.0633096667399315,0.364807154422336,0.0351250849507873,0.160130443930149,0.0339142797956882,0.204676710492187,0.0009765625,5.62413986965656,True,stackgres,arcan,description
xgboost,sbert_tfidf_weighted,random_undersample,5,2,10,0.638211276604241,0.0359203596219323,0.248033755456533,0.0226909713415791,0.687854609929078,0.0433898432766523,0.364146415277732,0.0285003427936774,0.160130443930149,0.0339142797956882,0.204015971347583,0.0009765625,6.17876034525004,True,stackgres,arcan,description
feedforward_nn,sbert_tfidf_weighted,random_undersample,5,2,10,0.627454777782215,0.0308600878111951,0.246841449774823,0.0199664189315196,0.725886524822695,0.112110554396642,0.367292715801845,0.0337981184549968,0.160130443930149,0.0339142797956882,0.207162271871696,0.0009765625,5.80487778295078,True,stackgres,arcan,description
logistic_regression,openai,random_undersample,5,2,10,0.583747412008282,0.0763033218916629,0.214633705984949,0.0425795399275773,0.772222222222222,0.113882113619607,0.334310431766004,0.0584791709732848,0.0522222222222222,0.0688620019215385,0.282088209543782,0.0009765625,4.18917508621874,True,shepard,acdc,description
random_forest,openai,random_undersample,5,2,10,0.633002070393375,0.0736382315722015,0.233766052008836,0.0557071450531598,0.745555555555556,0.166180773204111,0.354011874599347,0.0787018467986189,0.0522222222222222,0.0688620019215385,0.301789652377125,0.0009765625,3.87179380219076,True,shepard,acdc,description
svm,openai,random_undersample,5,2,10,0.670434782608696,0.078448010937416,0.252673305946568,0.068492386752632,0.725555555555556,0.193349296914377,0.370904224475653,0.0934745459150969,0.0522222222222222,0.0688620019215385,0.318682002253431,0.0009765625,3.68262455989201,True,shepard,acdc,description
knn,openai,random_undersample,5,2,10,0.475300207039337,0.0501413243068263,0.178295677363906,0.0351240804569684,0.815555555555556,0.15871396742817,0.292256608189739,0.0567294109984726,0.0522222222222222,0.0688620019215385,0.240034385967517,0.0009765625,3.60950531674713,True,shepard,acdc,description
naive_bayes,openai,random_undersample,5,2,10,0.697888198757764,0.0675157025462755,0.251863538508275,0.0803992034272288,0.626666666666667,0.203621532248094,0.356734726519455,0.110499678942754,0.0522222222222222,0.0688620019215385,0.304512504297232,0.0009765625,3.13782655748811,True,shepard,acdc,description
xgboost,openai,random_undersample,5,2,10,0.650207039337474,0.0586798756279465,0.222617136687789,0.0473992567874113,0.64,0.136463263269725,0.328798142059274,0.0674692138930461,0.0522222222222222,0.0688620019215385,0.276575919837052,0.0009765625,3.84899764479642,True,shepard,acdc,description
feedforward_nn,openai,random_undersample,5,2,10,0.42712215320911,0.235197143002504,0.18037100326574,0.0472816571311208,0.8,0.184591641398179,0.285829402997557,0.0546342903058796,0.0522222222222222,0.0688620019215385,0.233607180775335,0.0009765625,3.56549908489875,True,shepard,acdc,description
logistic_regression,tfidf,random_undersample,5,2,10,0.64304347826087,0.0477268066902541,0.220901656543523,0.0364108533075569,0.661111111111111,0.129123349964957,0.32973991339004,0.0528182048513374,0.0522222222222222,0.0688620019215385,0.277517691167817,0.0009765625,4.29021761873299,True,shepard,acdc,description
random_forest,tfidf,random_undersample,5,2,10,0.618695652173913,0.147395841170353,0.184264036837898,0.0781411516302799,0.506666666666667,0.227883444325231,0.265934284192906,0.113807648515665,0.0522222222222222,0.0688620019215385,0.213712061970684,0.0009765625,2.15551157375791,True,shepard,acdc,description
svm,tfidf,random_undersample,5,2,10,0.739544513457557,0.129509386127502,0.258025311573905,0.139476195939946,0.401111111111111,0.250651004238814,0.282706590193432,0.139654627839549,0.0522222222222222,0.0688620019215385,0.23048436797121,0.0009765625,1.98592634757535,True,shepard,acdc,description
knn,tfidf,random_undersample,5,2,10,0.531884057971015,0.0792238128240397,0.171637819660683,0.0360904393050976,0.64,0.100762524877819,0.269748480277892,0.051645881151232,0.0522222222222222,0.0688620019215385,0.21752625805567,0.0009765625,3.39047200068599,True,shepard,acdc,description
naive_bayes,tfidf,random_undersample,5,2,10,0.541904761904762,0.0604268487717526,0.180142062072552,0.0398246741676372,0.683333333333333,0.146164966838378,0.284355061274175,0.0604892468732677,0.0522222222222222,0.0688620019215385,0.232132839051953,0.0009765625,3.39788987981233,True,shepard,acdc,description
xgboost,tfidf,random_undersample,5,2,10,0.696521739130435,0.0739112340366927,0.251679656685377,0.0991192249805014,0.594444444444444,0.176750504216369,0.349981962481963,0.119073396242878,0.0522222222222222,0.0688620019215385,0.29775974025974,0.0009765625,2.90426680017033,True,shepard,acdc,description
logistic_regression,sbert_avg,random_undersample,5,2,10,0.563457556935818,0.058582785725967,0.178224484989983,0.0461590354608733,0.628888888888889,0.168596237674584,0.27668813125812,0.0697050226512653,0.0522222222222222,0.0688620019215385,0.224465909035898,0.0009765625,3.07350350811252,True,shepard,acdc,description
random_forest,sbert_avg,random_undersample,5,2,10,0.550455486542443,0.0669295160330785,0.181271780650324,0.0432744525757207,0.661111111111111,0.129123349964957,0.283411076830081,0.0622676218751548,0.0522222222222222,0.0688620019215385,0.231188854607859,0.0009765625,3.34094141021827,True,shepard,acdc,description
svm,sbert_avg,random_undersample,5,2,10,0.644451345755694,0.0635112226171539,0.222700881240503,0.0578346331909572,0.65,0.150328857615891,0.329157858985537,0.0757477076446588,0.0522222222222222,0.0688620019215385,0.276935636763314,0.0009765625,3.62945042895547,True,shepard,acdc,description
knn,sbert_avg,random_undersample,5,2,10,0.469296066252588,0.086054577506796,0.163618804826262,0.0545427681072334,0.704444444444444,0.176397418866366,0.264703368215973,0.0824833135545567,0.0522222222222222,0.0688620019215385,0.212481145993751,0.0009765625,2.65308277687819,True,shepard,acdc,description
naive_bayes,sbert_avg,random_undersample,5,2,10,0.657536231884058,0.072325715879333,0.235062649417488,0.074553207215871,0.651111111111111,0.149004929904357,0.341768816698006,0.0900381292230766,0.0522222222222222,0.0688620019215385,0.289546594475784,0.0009765625,3.42706824563363,True,shepard,acdc,description
xgboost,sbert_avg,random_undersample,5,2,10,0.544865424430642,0.0391636182104887,0.164652645829116,0.0230005787694832,0.597777777777778,0.11042007332271,0.257724091996084,0.0377205339786579,0.0522222222222222,0.0688620019215385,0.205501869773862,0.0009765625,3.5114948963831,True,shepard,acdc,description
feedforward_nn,sbert_avg,random_undersample,5,2,10,0.381594202898551,0.0812836781703683,0.154002429831377,0.0202921872311231,0.813333333333333,0.150702060739431,0.258106511072981,0.0352644046017519,0.0522222222222222,0.0688620019215385,0.205884288850759,0.0009765625,3.57032128653373,True,shepard,acdc,description
logistic_regression,sbert_max,random_undersample,5,2,10,0.609792960662526,0.0629824452056483,0.212617014195525,0.0468562181507713,0.705555555555556,0.158328459963987,0.324949790780021,0.0673438659864676,0.0522222222222222,0.0688620019215385,0.272727568557799,0.0009765625,3.7988968231321,True,shepard,acdc,description
random_forest,sbert_max,random_undersample,5,2,10,0.614140786749483,0.0642075719548427,0.211527086527087,0.0586048908454802,0.683333333333333,0.169621947100815,0.321574077625156,0.0831797255551228,0.0522222222222222,0.0688620019215385,0.269351855402933,0.0009765625,3.34650337733512,True,shepard,acdc,description
svm,sbert_max,random_undersample,5,2,10,0.677722567287785,0.0655239565864701,0.256759962889994,0.0555900287185153,0.726666666666667,0.151470161670684,0.376357560961299,0.0740755209958345,0.0522222222222222,0.0688620019215385,0.324135338739076,0.0009765625,4.29974489001529,True,shepard,acdc,description
knn,sbert_max,random_undersample,5,2,10,0.579213250517598,0.0776475468826414,0.205858986011787,0.0648996805169582,0.724444444444444,0.143741881144855,0.319194297127428,0.0893993522218686,0.0522222222222222,0.0688620019215385,0.266972074905206,0.0009765625,3.17406578681841,True,shepard,acdc,description
naive_bayes,sbert_max,random_undersample,5,2,10,0.672070393374741,0.0799361936863496,0.254418773018183,0.0952734237558724,0.683333333333333,0.146164966838378,0.365574052104888,0.10702646523888,0.0522222222222222,0.0688620019215385,0.313351829882666,0.0009765625,3.3033609370594,True,shepard,acdc,description
xgboost,sbert_max,random_undersample,5,2,10,0.624285714285714,0.0683350293662431,0.221563430467073,0.0598328050921933,0.696666666666667,0.121518174223721,0.33496401261671,0.0798309026373659,0.0522222222222222,0.0688620019215385,0.282741790394488,0.0009765625,3.59809422576545,True,shepard,acdc,description
feedforward_nn,sbert_max,random_undersample,5,2,10,0.418840579710145,0.123276618206903,0.169350925983698,0.0496283271289912,0.823333333333333,0.174019297922336,0.278799574579584,0.0728491023798373,0.0522222222222222,0.0688620019215385,0.226577352357362,0.0009765625,3.03243876345761,True,shepard,acdc,description
logistic_regression,sbert_tfidf_weighted,random_undersample,5,2,10,0.557660455486542,0.0555970015447292,0.175649375744457,0.0439249438989255,0.628888888888889,0.168596237674584,0.273560829791853,0.0669520954870696,0.0522222222222222,0.0688620019215385,0.221338607569631,0.0009765625,3.09186578777848,True,shepard,acdc,description
random_forest,sbert_tfidf_weighted,random_undersample,5,2,10,0.578053830227743,0.0652210061767242,0.193167992525191,0.0352814627377294,0.672222222222222,0.124250841465715,0.298939419906708,0.0515541792298971,0.0522222222222222,0.0688620019215385,0.246717197684486,0.0009765625,3.84791464308567,True,shepard,acdc,description
svm,sbert_tfidf_weighted,random_undersample,5,2,10,0.637246376811594,0.064420478662162,0.220224431847855,0.0539087420805789,0.66,0.170199592345481,0.326526294618911,0.0706964163645551,0.0522222222222222,0.0688620019215385,0.274304072396689,0.0009765625,3.7289791279931,True,shepard,acdc,description
knn,sbert_tfidf_weighted,random_undersample,5,2,10,0.459192546583851,0.092072255639132,0.17179943828781,0.0500551096858969,0.77,0.123932478629531,0.279821293896487,0.0725824168889267,0.0522222222222222,0.0688620019215385,0.227599071674265,0.0009765625,3.05200850915812,True,shepard,acdc,description
naive_bayes,sbert_tfidf_weighted,random_undersample,5,2,10,0.660414078674948,0.0749956840558117,0.241186097225719,0.0829816282784167,0.672222222222222,0.159106300361786,0.351730739450252,0.101980910979175,0.0522222222222222,0.0688620019215385,0.299508517228029,0.0009765625,3.26552219392227,True,shepard,acdc,description
xgboost,sbert_tfidf_weighted,random_undersample,5,2,10,0.562153209109731,0.0482734581533661,0.174273834521168,0.0341508114928653,0.607777777777778,0.114616914271136,0.270400865364506,0.0512825047505737,0.0522222222222222,0.0688620019215385,0.218178643142283,0.0009765625,3.40925618728751,True,shepard,acdc,description
feedforward_nn,sbert_tfidf_weighted,random_undersample,5,2,10,0.397370600414079,0.0959093300522173,0.146668105726537,0.0325226336991287,0.735555555555556,0.189137091830695,0.24339569051515,0.0537438072865762,0.0522222222222222,0.0688620019215385,0.191173468292927,0.0009765625,2.93623636041589,True,shepard,acdc,description
logistic_regression,openai,random_undersample,5,2,10,0.651697722567288,0.0516867434245723,0.501495405179616,0.0580444908732271,0.658333333333333,0.078616509433805,0.567375826406125,0.0578434869537644,0.28030303030303,0.0763695818325773,0.287072796103094,0.0009765625,4.02022128825695,True,shepard,arcan,description
random_forest,openai,random_undersample,5,2,10,0.6775983436853,0.0650222721199758,0.532802968084298,0.0729184728462278,0.683333333333333,0.107367489389376,0.594841723865585,0.0742604404199324,0.28030303030303,0.0763695818325773,0.314538693562554,0.0009765625,3.96160543749366,True,shepard,arcan,description
svm,openai,random_undersample,5,2,10,0.681966873706004,0.0639625206121045,0.538197736720657,0.0749393531197096,0.716666666666667,0.0692218655243172,0.611918404291565,0.0621929365970616,0.28030303030303,0.0763695818325773,0.331615373988535,0.0009765625,4.51729964541821,True,shepard,arcan,description
knn,openai,random_undersample,5,2,10,0.640020703933747,0.0469335893626118,0.489785315760926,0.04240991268881,0.758333333333333,0.078616509433805,0.593592583041879,0.046812464959253,0.28030303030303,0.0763695818325773,0.313289552738849,0.0009765625,4.69239199666709,True,shepard,arcan,description
naive_bayes,openai,random_undersample,5,2,10,0.667577639751553,0.0520909656457864,0.518441485167913,0.0583128298630394,0.6875,0.0796040548939283,0.589331298130306,0.0592413739272434,0.28030303030303,0.0763695818325773,0.309028267827275,0.0009765625,4.28961125322177,True,shepard,arcan,description
xgboost,openai,random_undersample,5,2,10,0.653105590062112,0.0546063848571435,0.505966972053929,0.0664644455540328,0.695833333333333,0.0791666666666666,0.582559855544456,0.0538424035659298,0.28030303030303,0.0763695818325773,0.302256825241425,0.0009765625,4.33982762258471,True,shepard,arcan,description
feedforward_nn,openai,random_undersample,5,2,10,0.628364389233955,0.0756805104442817,0.482438661869457,0.0641114958015301,0.7125,0.0882900837517378,0.572464954598195,0.0639953510740159,0.28030303030303,0.0763695818325773,0.292161924295165,0.0009765625,3.93400722249046,True,shepard,arcan,description
logistic_regression,tfidf,random_undersample,5,2,10,0.657370600414079,0.0601006668371671,0.51115314336377,0.0668374183781705,0.666666666666667,0.0697216688778396,0.57595013902461,0.0557655415673973,0.28030303030303,0.0763695818325773,0.29564710872158,0.0009765625,4.19459386571634,True,shepard,arcan,description
random_forest,tfidf,random_undersample,5,2,10,0.570621118012422,0.0538975888456337,0.426090265374442,0.0397238285760849,0.6375,0.144397695426362,0.502842673734613,0.0509042585819658,0.28030303030303,0.0763695818325773,0.222539643431583,0.0009765625,3.25308860182963,True,shepard,arcan,description
svm,tfidf,random_undersample,5,2,10,0.652981366459627,0.0630077853179886,0.51891499023852,0.0842543680251835,0.579166666666667,0.0993905036823046,0.536139957541954,0.0516802370697929,0.28030303030303,0.0763695818325773,0.255836927238924,0.0009765625,3.72228231571085,True,shepard,arcan,description
knn,tfidf,random_undersample,5,2,10,0.612670807453416,0.0568924208789161,0.464334795321637,0.0534637982803161,0.6875,0.0535218024111047,0.553218401839787,0.0507049160946023,0.28030303030303,0.0763695818325773,0.272915371536757,0.0009765625,3.99428708244499,True,shepard,arcan,description
naive_bayes,tfidf,random_undersample,5,2,10,0.618385093167702,0.0348498069210196,0.465945839150707,0.0363334125462629,0.654166666666667,0.0791666666666666,0.542207240005872,0.0405052046750715,0.28030303030303,0.0763695818325773,0.261904209702842,0.0009765625,4.06472985153861,True,shepard,arcan,description
xgboost,tfidf,random_undersample,5,2,10,0.575113871635611,0.0422807379123028,0.418231958399835,0.0343737139821733,0.554166666666667,0.0969141945801084,0.472494494485829,0.0437935324234583,0.28030303030303,0.0763695818325773,0.192191464182799,0.001953125,2.92896559913468,True,shepard,arcan,description
logistic_regression,sbert_avg,random_undersample,5,2,10,0.628530020703934,0.045971852936613,0.477086465577187,0.0490415781088669,0.658333333333333,0.103413947049924,0.549651569870738,0.054709194436711,0.28030303030303,0.0763695818325773,0.269348539567708,0.0009765625,3.84665695292171,True,shepard,arcan,description
random_forest,sbert_avg,random_undersample,5,2,10,0.606873706004141,0.0456870474257549,0.454700074863707,0.0464730467855611,0.641666666666667,0.0857969178415583,0.530140428354375,0.0516498683651745,0.28030303030303,0.0763695818325773,0.249837398051344,0.0009765625,3.63566347932294,True,shepard,arcan,description
svm,sbert_avg,random_undersample,5,2,10,0.641532091097309,0.0510510644367404,0.493448016702327,0.0569578549751119,0.616666666666667,0.105079335107654,0.542023095293056,0.0565265613629975,0.28030303030303,0.0763695818325773,0.261720064990026,0.0009765625,3.69562550687477,True,shepard,arcan,description
knn,sbert_avg,random_undersample,5,2,10,0.577971014492754,0.063382461586626,0.434929445674325,0.0521095108906605,0.7,0.0889756521002609,0.535245366443996,0.0604294113677384,0.28030303030303,0.0763695818325773,0.254942336140965,0.0009765625,3.51222093859791,True,shepard,arcan,description
naive_bayes,sbert_avg,random_undersample,5,2,10,0.605486542443064,0.0467163746424671,0.452219274637444,0.0492135766664445,0.625,0.0768295371441074,0.523241759247596,0.0523051501490551,0.28030303030303,0.0763695818325773,0.242938728944566,0.0009765625,3.52119183227943,True,shepard,arcan,description
xgboost,sbert_avg,random_undersample,5,2,10,0.635755693581781,0.0556355998254423,0.486124175476642,0.0616165514824477,0.65,0.0794949334514121,0.553600448264473,0.056862917867282,0.28030303030303,0.0763695818325773,0.273297417961443,0.0009765625,3.85097769074936,True,shepard,arcan,description
feedforward_nn,sbert_avg,random_undersample,5,2,10,0.608467908902692,0.0622992650654986,0.459656330820161,0.0721528441670573,0.633333333333333,0.145296631451356,0.524410681435621,0.0787337752794593,0.28030303030303,0.0763695818325773,0.244107651132591,0.0009765625,2.98580195592442,True,shepard,arcan,description
logistic_regression,sbert_max,random_undersample,5,2,10,0.653105590062112,0.0472027214241026,0.501991455552561,0.0534586342830092,0.679166666666667,0.0969141945801084,0.574684587924666,0.0588514661064113,0.28030303030303,0.0763695818325773,0.294381557621636,0.0009765625,4.09640867127873,True,shepard,arcan,description
random_forest,sbert_max,random_undersample,5,2,10,0.627101449275362,0.0617412306472022,0.474158963796061,0.0691521625486391,0.633333333333333,0.0982485510212633,0.540579821795211,0.0733838923460127,0.28030303030303,0.0763695818325773,0.260276791492181,0.0009765625,3.2970344858895,True,shepard,arcan,description
svm,sbert_max,random_undersample,5,2,10,0.670414078674948,0.0463550350011872,0.522565616730939,0.0562732319965938,0.6375,0.110318352457281,0.569959800999307,0.0691713777567084,0.28030303030303,0.0763695818325773,0.289656770696276,0.0009765625,3.77154402171323,True,shepard,arcan,description
knn,sbert_max,random_undersample,5,2,10,0.621387163561077,0.0492001487667167,0.470160557594768,0.0459170968970516,0.725,0.0877971146071061,0.569743660833293,0.0585131791891001,0.28030303030303,0.0763695818325773,0.289440630530262,0.0009765625,4.03628299233227,True,shepard,arcan,description
naive_bayes,sbert_max,random_undersample,5,2,10,0.634327122153209,0.0553794275259592,0.481976257279863,0.062722128525086,0.654166666666667,0.102147088934427,0.552651234289135,0.0688561334651871,0.28030303030303,0.0763695818325773,0.272348203986105,0.0009765625,3.55346294581775,True,shepard,arcan,description
xgboost,sbert_max,random_undersample,5,2,10,0.651573498964803,0.0570813461054827,0.501229626229626,0.0607401995119082,0.666666666666667,0.0986013297183269,0.569631737178207,0.0658910772876568,0.28030303030303,0.0763695818325773,0.289328706875176,0.0009765625,3.84842512264032,True,shepard,arcan,description
feedforward_nn,sbert_max,random_undersample,5,2,10,0.617080745341615,0.07246147585845,0.471664873873127,0.0802917070583825,0.6375,0.130503831361382,0.534531703379116,0.0756718029933667,0.28030303030303,0.0763695818325773,0.254228673076085,0.0009765625,3.17255668756198,True,shepard,arcan,description
logistic_regression,sbert_tfidf_weighted,random_undersample,5,2,10,0.625652173913044,0.0417351917774256,0.472920842628377,0.0420832782117331,0.6625,0.104499468366537,0.54898239547666,0.0534799483734357,0.28030303030303,0.0763695818325773,0.268679365173629,0.0009765625,3.86634199925778,True,shepard,arcan,description
random_forest,sbert_tfidf_weighted,random_undersample,5,2,10,0.609772256728778,0.0266077045770688,0.455982142067294,0.0267203519268796,0.65,0.075,0.534761289325718,0.0386841919628288,0.28030303030303,0.0763695818325773,0.254458259022687,0.0009765625,3.98783305887258,True,shepard,arcan,description
svm,sbert_tfidf_weighted,random_undersample,5,2,10,0.637246376811594,0.050604789332145,0.490092515163745,0.06015833206473,0.629166666666667,0.0821795121804834,0.546039362545137,0.0446078518109491,0.28030303030303,0.0763695818325773,0.265736332242107,0.0009765625,4.03109903095775,True,shepard,arcan,description
knn,sbert_tfidf_weighted,random_undersample,5,2,10,0.570807453416149,0.0541926009637833,0.430812896846646,0.044227702021512,0.725,0.0726483157256779,0.539854307298886,0.0516256915628114,0.28030303030303,0.0763695818325773,0.259551276995855,0.0009765625,3.7775758693269,True,shepard,arcan,description
naive_bayes,sbert_tfidf_weighted,random_undersample,5,2,10,0.617018633540373,0.0559871885496069,0.465176948828312,0.058705026018807,0.65,0.0935414346693485,0.540220481673055,0.0634940155018322,0.28030303030303,0.0763695818325773,0.259917451370024,0.0009765625,3.51115091623077,True,shepard,arcan,description
xgboost,sbert_tfidf_weighted,random_undersample,5,2,10,0.616894409937888,0.0482949777017366,0.466508962236261,0.0446273071916667,0.641666666666667,0.0702179147764696,0.537683632889161,0.0397836848838059,0.28030303030303,0.0763695818325773,0.257380602586131,0.0009765625,4.01009710173874,True,shepard,arcan,description
feedforward_nn,sbert_tfidf_weighted,random_undersample,5,2,10,0.602629399585921,0.0563186615644555,0.452152454687377,0.0623991212109777,0.658333333333333,0.131497781983829,0.531501510910492,0.073702398078644,0.28030303030303,0.0763695818325773,0.251198480607462,0.0009765625,3.17541189381173,True,shepard,arcan,description
GPT-5-mini, ,random_undersample,5,2,10,0.876693766937669,,0.0689655172413793,,0.00806451612903226,,0.0144404332129964,,,,,,,,inkscape,acdc,combined
GPT-5-mini, ,random_undersample,5,2,10,0.817777777777778,,0.375,,0.043010752688172,,0.0771704180064309,,,,,,,,stackgres,acdc,combined
GPT-5-mini, ,random_undersample,5,2,10,0.852507374631269,,0.3,,0.0652173913043478,,0.107142857142857,,,,,,,,shepard,acdc,combined
GPT-5-mini, ,random_undersample,5,2,10,0.833650793650794,,0.222222222222222,,0.0421940928270042,,0.0709219858156028,,,,,,,,stackgres,arcan,combined
GPT-5-mini, ,random_undersample,5,2,10,0.651917404129794,,0.545454545454545,,0.0504201680672269,,0.0923076923076923,,,,,,,,shepard,arcan,combined
