sentence,component_id,component_name,confidence,source
1125,rustc,rustc,1.00,swattr
1157,rustc,rustc,1.00,swattr
1162,rustc,rustc,1.00,swattr
1164,rustc,rustc,1.00,swattr
1168,rustc,rustc,1.00,swattr
1171,rustc,rustc,1.00,swattr
1176,rustc,rustc,1.00,swattr
1181,rustc,rustc,1.00,swattr
1192,rustc,rustc,1.00,swattr
1195,rustc,rustc,1.00,swattr
1197,rustc,rustc,1.00,swattr
1200,rustc,rustc,1.00,swattr
1211,rustc,rustc,1.00,swattr
1267,rustc,rustc,1.00,swattr
1271,rustc,rustc,1.00,swattr
1279,rustc,rustc,1.00,swattr
1326,rustc,rustc,1.00,swattr
1430,rustc,rustc,1.00,swattr
1491,rustc,rustc,1.00,swattr
1503,rustc,rustc,1.00,swattr
1520,rustc,rustc,1.00,swattr
1537,rustc,rustc,1.00,swattr
1546,rustc,rustc,1.00,swattr
1569,rustc,rustc,1.00,swattr
1576,rustc,rustc,1.00,swattr
1591,rustc,rustc,1.00,swattr
1594,rustc,rustc,1.00,swattr
1615,rustc,rustc,1.00,swattr
1621,rustc,rustc,1.00,swattr
1625,rustc,rustc,1.00,swattr
1631,rustc,rustc,1.00,swattr
1633,rustc,rustc,1.00,swattr
1640,rustc,rustc,1.00,swattr
1642,rustc,rustc,1.00,swattr
1643,rustc,rustc,1.00,swattr
1644,rustc,rustc,1.00,swattr
1646,rustc,rustc,1.00,swattr
1647,rustc,rustc,1.00,swattr
1648,rustc,rustc,1.00,swattr
1649,rustc,rustc,1.00,swattr
1652,rustc,rustc,1.00,swattr
1655,rustc,rustc,1.00,swattr
1657,rustc,rustc,1.00,swattr
1659,rustc,rustc,1.00,swattr
1660,rustc,rustc,1.00,swattr
1661,rustc,rustc,1.00,swattr
1663,rustc,rustc,1.00,swattr
1671,rustc,rustc,1.00,swattr
1672,rustc,rustc,1.00,swattr
1686,rustc,rustc,1.00,swattr
1687,rustc,rustc,1.00,swattr
1703,rustc,rustc,1.00,swattr
1715,rustc,rustc,1.00,swattr
1740,rustc,rustc,1.00,swattr
1754,rustc,rustc,1.00,swattr
1757,rustc,rustc,1.00,swattr
1758,rustc,rustc,1.00,swattr
