group,model,arm,run,project,label,chars
coref,luna,typedcoref,2,teammates,Validation pass,11540
coref,luna,typedcoref,2,teammates,Validation pass,6336
coref,luna,typedcoref,2,teastore,Validation pass,12035
coref,luna,typedcoref,2,teastore,Validation pass,2857
coref,luna,typedcoref,3,bigbluebutton,Validation pass,13318
coref,luna,typedcoref,3,bigbluebutton,Validation pass,11996
coref,luna,typedcoref,3,bigbluebutton,Validation pass,8228
coref,luna,typedcoref,3,jabref,Validation pass,6525
coref,luna,typedcoref,3,mediastore,Validation pass,6917
coref,luna,typedcoref,3,teammates,Validation pass,10979
coref,luna,typedcoref,3,teammates,Validation pass,10917
coref,luna,typedcoref,3,teammates,Validation pass,11405
coref,luna,typedcoref,3,teammates,Validation pass,11761
coref,luna,typedcoref,3,teammates,Validation pass,9461
coref,luna,typedcoref,3,teastore,Validation pass,12260
coref,terra,ctl,1,bigbluebutton,Validation pass,11827
coref,terra,ctl,1,bigbluebutton,Validation pass,9012
coref,terra,ctl,1,jabref,Validation pass,2156
coref,terra,ctl,1,mediastore,Validation pass,6803
coref,terra,ctl,1,teammates,Validation pass,8737
coref,terra,ctl,1,teammates,Validation pass,10446
coref,terra,ctl,1,teammates,Validation pass,8375
coref,terra,ctl,1,teastore,Validation pass,10014
coref,terra,ctl,1,teastore,Validation pass,4984
coref,terra,ctl,2,bigbluebutton,Validation pass,10520
coref,terra,ctl,2,bigbluebutton,Validation pass,9851
coref,terra,ctl,2,jabref,Validation pass,5319
coref,terra,ctl,2,mediastore,Validation pass,4009
coref,terra,ctl,2,teammates,Validation pass,8859
coref,terra,ctl,2,teammates,Validation pass,10629
coref,terra,ctl,2,teammates,Validation pass,1986
coref,terra,ctl,2,teastore,Validation pass,10290
coref,terra,ctl,3,bigbluebutton,Validation pass,11729
coref,terra,ctl,3,bigbluebutton,Validation pass,9593
coref,terra,ctl,3,bigbluebutton,Validation pass,2245
coref,terra,ctl,3,jabref,Validation pass,3607
coref,terra,ctl,3,mediastore,Validation pass,3730
coref,terra,ctl,3,teammates,Validation pass,8623
coref,terra,ctl,3,teammates,Validation pass,8382
coref,terra,ctl,3,teastore,Validation pass,9979
coref,terra,ctl,3,teastore,Validation pass,2043
coref,terra,typedcoref,1,bigbluebutton,Validation pass,11744
coref,terra,typedcoref,1,bigbluebutton,Validation pass,8929
coref,terra,typedcoref,1,jabref,Validation pass,2073
coref,terra,typedcoref,1,mediastore,Validation pass,6720
coref,terra,typedcoref,1,teammates,Validation pass,8654
coref,terra,typedcoref,1,teammates,Validation pass,10363
coref,terra,typedcoref,1,teammates,Validation pass,8292
coref,terra,typedcoref,1,teastore,Validation pass,9931
coref,terra,typedcoref,1,teastore,Validation pass,4901
coref,terra,typedcoref,2,bigbluebutton,Validation pass,10437
coref,terra,typedcoref,2,bigbluebutton,Validation pass,9768
coref,terra,typedcoref,2,jabref,Validation pass,5236
coref,terra,typedcoref,2,mediastore,Validation pass,3926
coref,terra,typedcoref,2,teammates,Validation pass,8776
coref,terra,typedcoref,2,teammates,Validation pass,10546
coref,terra,typedcoref,2,teammates,Validation pass,1903
coref,terra,typedcoref,2,teastore,Validation pass,10207
coref,terra,typedcoref,3,bigbluebutton,Validation pass,11646
coref,terra,typedcoref,3,bigbluebutton,Validation pass,9510
coref,terra,typedcoref,3,bigbluebutton,Validation pass,2162
coref,terra,typedcoref,3,jabref,Validation pass,3524
coref,terra,typedcoref,3,mediastore,Validation pass,3647
coref,terra,typedcoref,3,teammates,Validation pass,8540
coref,terra,typedcoref,3,teammates,Validation pass,8299
coref,terra,typedcoref,3,teastore,Validation pass,9896
coref,terra,typedcoref,3,teastore,Validation pass,1960
extract,luna,ctl,1,bigbluebutton,batch,6666
extract,luna,ctl,1,bigbluebutton,batch,4619
extract,luna,ctl,1,bigbluebutton,Validation pass,19120
extract,luna,ctl,1,bigbluebutton,Validation pass,15320
extract,luna,ctl,1,jabref,batch,2563
extract,luna,ctl,1,jabref,Validation pass,23703
extract,luna,ctl,1,mediastore,batch,5085
extract,luna,ctl,1,mediastore,Validation pass,16123
extract,luna,ctl,1,mediastore,Validation pass,3279
extract,luna,ctl,1,teammates,batch,5785
extract,luna,ctl,1,teammates,batch,5853
extract,luna,ctl,1,teammates,batch,5672
extract,luna,ctl,1,teammates,batch,5442
extract,luna,ctl,1,teammates,Validation pass,24773
extract,luna,ctl,1,teammates,Validation pass,21107
extract,luna,ctl,1,teastore,batch,5579
extract,luna,ctl,1,teastore,Validation pass,13180
extract,luna,ctl,2,bigbluebutton,batch,6640
extract,luna,ctl,2,bigbluebutton,batch,4593
extract,luna,ctl,2,bigbluebutton,Validation pass,19144
extract,luna,ctl,2,bigbluebutton,Validation pass,16018
extract,luna,ctl,2,jabref,batch,2467
extract,luna,ctl,2,jabref,Validation pass,20296
extract,luna,ctl,2,mediastore,batch,5085
extract,luna,ctl,2,mediastore,Validation pass,16251
extract,luna,ctl,2,mediastore,Validation pass,2725
extract,luna,ctl,2,teammates,batch,5789
extract,luna,ctl,2,teammates,batch,5857
extract,luna,ctl,2,teammates,batch,5676
extract,luna,ctl,2,teammates,batch,5446
extract,luna,ctl,2,teammates,Validation pass,25370
extract,luna,ctl,2,teammates,Validation pass,25719
extract,luna,ctl,2,teammates,Validation pass,9267
extract,luna,ctl,2,teastore,batch,5567
extract,luna,ctl,2,teastore,Validation pass,12997
extract,luna,ctl,3,bigbluebutton,batch,6662
extract,luna,ctl,3,bigbluebutton,batch,4615
extract,luna,ctl,3,bigbluebutton,Validation pass,18581
extract,luna,ctl,3,bigbluebutton,Validation pass,16858
extract,luna,ctl,3,jabref,batch,2508
extract,luna,ctl,3,jabref,Validation pass,20296
extract,luna,ctl,3,mediastore,batch,5085
extract,luna,ctl,3,mediastore,Validation pass,16251
extract,luna,ctl,3,mediastore,Validation pass,2725
extract,luna,ctl,3,teammates,batch,5730
extract,luna,ctl,3,teammates,batch,5798
extract,luna,ctl,3,teammates,batch,5617
extract,luna,ctl,3,teammates,batch,5387
extract,luna,ctl,3,teammates,Validation pass,24554
extract,luna,ctl,3,teammates,Validation pass,25847
extract,luna,ctl,3,teammates,Validation pass,14283
extract,luna,ctl,3,teastore,batch,5608
extract,luna,ctl,3,teastore,Validation pass,16301
extract,luna,nomorph,1,bigbluebutton,batch,6575
extract,luna,nomorph,1,bigbluebutton,batch,4528
extract,luna,nomorph,1,bigbluebutton,Validation pass,18658
extract,luna,nomorph,1,bigbluebutton,Validation pass,11756
extract,luna,nomorph,1,jabref,batch,2472
extract,luna,nomorph,1,jabref,Validation pass,22561
extract,luna,nomorph,1,mediastore,batch,4994
extract,luna,nomorph,1,mediastore,Validation pass,16251
extract,luna,nomorph,1,mediastore,Validation pass,2725
extract,luna,nomorph,1,teammates,batch,5694
extract,luna,nomorph,1,teammates,batch,5762
extract,luna,nomorph,1,teammates,batch,5581
extract,luna,nomorph,1,teammates,batch,5351
extract,luna,nomorph,1,teammates,Validation pass,23251
extract,luna,nomorph,1,teammates,Validation pass,25846
extract,luna,nomorph,1,teammates,Validation pass,14158
extract,luna,nomorph,1,teastore,batch,5488
extract,luna,nomorph,1,teastore,Validation pass,13877
extract,luna,nomorph,2,bigbluebutton,batch,6549
extract,luna,nomorph,2,bigbluebutton,batch,4502
extract,luna,nomorph,2,bigbluebutton,Validation pass,18150
extract,luna,nomorph,2,bigbluebutton,Validation pass,13658
extract,luna,nomorph,2,jabref,batch,2376
extract,luna,nomorph,2,jabref,Validation pass,20296
extract,luna,nomorph,2,mediastore,batch,4994
extract,luna,nomorph,2,mediastore,Validation pass,16251
extract,luna,nomorph,2,mediastore,Validation pass,2725
extract,luna,nomorph,2,teammates,batch,5698
extract,luna,nomorph,2,teammates,batch,5766
extract,luna,nomorph,2,teammates,batch,5585
extract,luna,nomorph,2,teammates,batch,5355
extract,luna,nomorph,2,teammates,Validation pass,24834
extract,luna,nomorph,2,teammates,Validation pass,26995
extract,luna,nomorph,2,teammates,Validation pass,17974
extract,luna,nomorph,2,teastore,batch,5476
extract,luna,nomorph,2,teastore,Validation pass,12300
extract,luna,nomorph,3,bigbluebutton,batch,6571
extract,luna,nomorph,3,bigbluebutton,batch,4524
extract,luna,nomorph,3,bigbluebutton,Validation pass,18168
extract,luna,nomorph,3,bigbluebutton,Validation pass,14581
extract,luna,nomorph,3,jabref,batch,2417
extract,luna,nomorph,3,jabref,Validation pass,20296
extract,luna,nomorph,3,mediastore,batch,4994
extract,luna,nomorph,3,mediastore,Validation pass,16251
extract,luna,nomorph,3,mediastore,Validation pass,2725
extract,luna,nomorph,3,teammates,batch,5639
extract,luna,nomorph,3,teammates,batch,5707
extract,luna,nomorph,3,teammates,batch,5526
extract,luna,nomorph,3,teammates,batch,5296
extract,luna,nomorph,3,teammates,Validation pass,23693
extract,luna,nomorph,3,teammates,Validation pass,24156
extract,luna,nomorph,3,teammates,Validation pass,17660
extract,luna,nomorph,3,teastore,batch,5517
extract,luna,nomorph,3,teastore,Validation pass,14463
extract,terra,ctl,1,bigbluebutton,batch,6583
extract,terra,ctl,1,bigbluebutton,batch,4536
extract,terra,ctl,1,bigbluebutton,Validation pass,18369
extract,terra,ctl,1,bigbluebutton,Validation pass,11824
extract,terra,ctl,1,jabref,batch,2508
extract,terra,ctl,1,jabref,Validation pass,21561
extract,terra,ctl,1,mediastore,batch,5085
extract,terra,ctl,1,mediastore,Validation pass,16251
extract,terra,ctl,1,mediastore,Validation pass,2725
extract,terra,ctl,1,teammates,batch,5750
extract,terra,ctl,1,teammates,batch,5818
extract,terra,ctl,1,teammates,batch,5637
extract,terra,ctl,1,teammates,batch,5407
extract,terra,ctl,1,teammates,Validation pass,23102
extract,terra,ctl,1,teammates,Validation pass,25336
extract,terra,ctl,1,teammates,Validation pass,15295
extract,terra,ctl,1,teastore,batch,5619
extract,terra,ctl,1,teastore,Validation pass,13887
extract,terra,ctl,2,bigbluebutton,batch,6529
extract,terra,ctl,2,bigbluebutton,batch,4482
extract,terra,ctl,2,bigbluebutton,Validation pass,19211
extract,terra,ctl,2,bigbluebutton,Validation pass,12710
extract,terra,ctl,2,jabref,batch,2508
extract,terra,ctl,2,jabref,Validation pass,21561
extract,terra,ctl,2,mediastore,batch,5085
extract,terra,ctl,2,mediastore,Validation pass,16251
extract,terra,ctl,2,mediastore,Validation pass,2725
extract,terra,ctl,2,teammates,batch,5718
extract,terra,ctl,2,teammates,batch,5786
extract,terra,ctl,2,teammates,batch,5605
extract,terra,ctl,2,teammates,batch,5375
extract,terra,ctl,2,teammates,Validation pass,24284
extract,terra,ctl,2,teammates,Validation pass,24911
extract,terra,ctl,2,teammates,Validation pass,17366
extract,terra,ctl,2,teastore,batch,5629
extract,terra,ctl,2,teastore,Validation pass,18398
extract,terra,ctl,3,bigbluebutton,batch,6529
extract,terra,ctl,3,bigbluebutton,batch,4482
extract,terra,ctl,3,bigbluebutton,Validation pass,18369
extract,terra,ctl,3,bigbluebutton,Validation pass,11024
extract,terra,ctl,3,jabref,batch,2508
extract,terra,ctl,3,jabref,Validation pass,21561
extract,terra,ctl,3,mediastore,batch,5060
extract,terra,ctl,3,mediastore,Validation pass,15809
extract,terra,ctl,3,teammates,batch,5794
extract,terra,ctl,3,teammates,batch,5862
extract,terra,ctl,3,teammates,batch,5681
extract,terra,ctl,3,teammates,batch,5451
extract,terra,ctl,3,teammates,Validation pass,24549
extract,terra,ctl,3,teammates,Validation pass,24820
extract,terra,ctl,3,teammates,Validation pass,4806
extract,terra,ctl,3,teastore,batch,5586
extract,terra,ctl,3,teastore,Validation pass,13887
extract,terra,nomorph,1,bigbluebutton,batch,6492
extract,terra,nomorph,1,bigbluebutton,batch,4445
extract,terra,nomorph,1,bigbluebutton,Validation pass,18082
extract,terra,nomorph,1,bigbluebutton,Validation pass,10443
extract,terra,nomorph,1,jabref,batch,2417
extract,terra,nomorph,1,jabref,Validation pass,21561
extract,terra,nomorph,1,mediastore,batch,4994
extract,terra,nomorph,1,mediastore,Validation pass,16251
extract,terra,nomorph,1,mediastore,Validation pass,2725
extract,terra,nomorph,1,teammates,batch,5659
extract,terra,nomorph,1,teammates,batch,5727
extract,terra,nomorph,1,teammates,batch,5546
extract,terra,nomorph,1,teammates,batch,5316
extract,terra,nomorph,1,teammates,Validation pass,24603
extract,terra,nomorph,1,teammates,Validation pass,24832
extract,terra,nomorph,1,teammates,Validation pass,3626
extract,terra,nomorph,1,teastore,batch,5528
extract,terra,nomorph,1,teastore,Validation pass,13887
extract,terra,nomorph,2,bigbluebutton,batch,6438
extract,terra,nomorph,2,bigbluebutton,batch,4391
extract,terra,nomorph,2,bigbluebutton,Validation pass,18729
extract,terra,nomorph,2,bigbluebutton,Validation pass,10536
extract,terra,nomorph,2,jabref,batch,2417
extract,terra,nomorph,2,jabref,Validation pass,21561
extract,terra,nomorph,2,mediastore,batch,4994
extract,terra,nomorph,2,mediastore,Validation pass,16239
extract,terra,nomorph,2,mediastore,Validation pass,2234
extract,terra,nomorph,2,teammates,batch,5627
extract,terra,nomorph,2,teammates,batch,5695
extract,terra,nomorph,2,teammates,batch,5514
extract,terra,nomorph,2,teammates,batch,5284
extract,terra,nomorph,2,teammates,Validation pass,24497
extract,terra,nomorph,2,teammates,Validation pass,24527
extract,terra,nomorph,2,teammates,Validation pass,12753
extract,terra,nomorph,2,teastore,batch,5538
extract,terra,nomorph,2,teastore,Validation pass,18398
extract,terra,nomorph,3,bigbluebutton,batch,6438
extract,terra,nomorph,3,bigbluebutton,batch,4391
extract,terra,nomorph,3,bigbluebutton,Validation pass,18082
extract,terra,nomorph,3,bigbluebutton,Validation pass,11961
extract,terra,nomorph,3,jabref,batch,2417
extract,terra,nomorph,3,jabref,Validation pass,21561
extract,terra,nomorph,3,mediastore,batch,4969
extract,terra,nomorph,3,mediastore,Validation pass,15809
extract,terra,nomorph,3,teammates,batch,5703
extract,terra,nomorph,3,teammates,batch,5771
extract,terra,nomorph,3,teammates,batch,5590
extract,terra,nomorph,3,teammates,batch,5360
extract,terra,nomorph,3,teammates,Validation pass,23197
extract,terra,nomorph,3,teammates,Validation pass,25000
extract,terra,nomorph,3,teammates,Validation pass,13153
extract,terra,nomorph,3,teastore,batch,5495
extract,terra,nomorph,3,teastore,Validation pass,13887
fullname2,luna,ctl,1,bigbluebutton,Validation pass,19120
fullname2,luna,ctl,1,bigbluebutton,Validation pass,15320
fullname2,luna,ctl,1,jabref,Validation pass,22561
fullname2,luna,ctl,1,mediastore,Validation pass,16251
fullname2,luna,ctl,1,mediastore,Validation pass,2725
fullname2,luna,ctl,1,teammates,Validation pass,24737
fullname2,luna,ctl,1,teammates,Validation pass,24500
fullname2,luna,ctl,1,teastore,Validation pass,14438
fullname2,luna,ctl,2,bigbluebutton,Validation pass,18369
fullname2,luna,ctl,2,bigbluebutton,Validation pass,13742
fullname2,luna,ctl,2,jabref,Validation pass,20296
fullname2,luna,ctl,2,mediastore,Validation pass,16251
fullname2,luna,ctl,2,mediastore,Validation pass,2725
fullname2,luna,ctl,2,teammates,Validation pass,25370
fullname2,luna,ctl,2,teammates,Validation pass,25719
fullname2,luna,ctl,2,teammates,Validation pass,9267
fullname2,luna,ctl,2,teastore,Validation pass,14835
fullname2,luna,ctl,3,bigbluebutton,Validation pass,18601
fullname2,luna,ctl,3,bigbluebutton,Validation pass,17367
fullname2,luna,ctl,3,jabref,Validation pass,20296
fullname2,luna,ctl,3,mediastore,Validation pass,16251
fullname2,luna,ctl,3,mediastore,Validation pass,2725
fullname2,luna,ctl,3,teammates,Validation pass,23255
fullname2,luna,ctl,3,teammates,Validation pass,25194
fullname2,luna,ctl,3,teammates,Validation pass,17428
fullname2,luna,ctl,3,teastore,Validation pass,15353
fullname2,luna,typeddefault,1,bigbluebutton,Validation pass,19179
fullname2,luna,typeddefault,1,bigbluebutton,Validation pass,15379
fullname2,luna,typeddefault,1,jabref,Validation pass,22620
fullname2,luna,typeddefault,1,mediastore,Validation pass,16310
fullname2,luna,typeddefault,1,mediastore,Validation pass,2784
fullname2,luna,typeddefault,1,teammates,Validation pass,24796
fullname2,luna,typeddefault,1,teammates,Validation pass,24559
fullname2,luna,typeddefault,1,teastore,Validation pass,14497
fullname2,luna,typeddefault,2,bigbluebutton,Validation pass,18428
fullname2,luna,typeddefault,2,bigbluebutton,Validation pass,13801
fullname2,luna,typeddefault,2,jabref,Validation pass,20355
fullname2,luna,typeddefault,2,mediastore,Validation pass,16310
fullname2,luna,typeddefault,2,mediastore,Validation pass,2784
fullname2,luna,typeddefault,2,teammates,Validation pass,25429
fullname2,luna,typeddefault,2,teammates,Validation pass,25778
fullname2,luna,typeddefault,2,teammates,Validation pass,9326
fullname2,luna,typeddefault,2,teastore,Validation pass,14894
fullname2,luna,typeddefault,3,bigbluebutton,Validation pass,18660
fullname2,luna,typeddefault,3,bigbluebutton,Validation pass,17426
fullname2,luna,typeddefault,3,jabref,Validation pass,20355
fullname2,luna,typeddefault,3,mediastore,Validation pass,16310
fullname2,luna,typeddefault,3,mediastore,Validation pass,2784
fullname2,luna,typeddefault,3,teammates,Validation pass,23314
fullname2,luna,typeddefault,3,teammates,Validation pass,25253
fullname2,luna,typeddefault,3,teammates,Validation pass,17487
fullname2,luna,typeddefault,3,teastore,Validation pass,15412
fullname2,luna,typedlenient,1,bigbluebutton,Validation pass,19010
fullname2,luna,typedlenient,1,bigbluebutton,Validation pass,15210
fullname2,luna,typedlenient,1,jabref,Validation pass,22451
fullname2,luna,typedlenient,1,mediastore,Validation pass,16141
fullname2,luna,typedlenient,1,mediastore,Validation pass,2615
fullname2,luna,typedlenient,1,teammates,Validation pass,24627
fullname2,luna,typedlenient,1,teammates,Validation pass,24390
fullname2,luna,typedlenient,1,teastore,Validation pass,14328
fullname2,luna,typedlenient,2,bigbluebutton,Validation pass,18259
fullname2,luna,typedlenient,2,bigbluebutton,Validation pass,13632
fullname2,luna,typedlenient,2,jabref,Validation pass,20186
fullname2,luna,typedlenient,2,mediastore,Validation pass,16141
fullname2,luna,typedlenient,2,mediastore,Validation pass,2615
fullname2,luna,typedlenient,2,teammates,Validation pass,25260
fullname2,luna,typedlenient,2,teammates,Validation pass,25609
fullname2,luna,typedlenient,2,teammates,Validation pass,9157
fullname2,luna,typedlenient,2,teastore,Validation pass,14725
fullname2,luna,typedlenient,3,bigbluebutton,Validation pass,18491
fullname2,luna,typedlenient,3,bigbluebutton,Validation pass,17257
fullname2,luna,typedlenient,3,jabref,Validation pass,20186
fullname2,luna,typedlenient,3,mediastore,Validation pass,16141
fullname2,luna,typedlenient,3,mediastore,Validation pass,2615
fullname2,luna,typedlenient,3,teammates,Validation pass,23145
fullname2,luna,typedlenient,3,teammates,Validation pass,25084
fullname2,luna,typedlenient,3,teammates,Validation pass,17318
fullname2,luna,typedlenient,3,teastore,Validation pass,15243
fullname2,terra,ctl,1,bigbluebutton,Validation pass,18369
fullname2,terra,ctl,1,bigbluebutton,Validation pass,14107
fullname2,terra,ctl,1,jabref,Validation pass,21561
fullname2,terra,ctl,1,mediastore,Validation pass,16251
fullname2,terra,ctl,1,mediastore,Validation pass,2725
fullname2,terra,ctl,1,teammates,Validation pass,23352
fullname2,terra,ctl,1,teammates,Validation pass,24921
fullname2,terra,ctl,1,teammates,Validation pass,18659
fullname2,terra,ctl,1,teastore,Validation pass,13887
fullname2,terra,ctl,2,bigbluebutton,Validation pass,19548
fullname2,terra,ctl,2,bigbluebutton,Validation pass,13643
fullname2,terra,ctl,2,jabref,Validation pass,21561
fullname2,terra,ctl,2,mediastore,Validation pass,16251
fullname2,terra,ctl,2,mediastore,Validation pass,2725
fullname2,terra,ctl,2,teammates,Validation pass,24592
fullname2,terra,ctl,2,teammates,Validation pass,24748
fullname2,terra,ctl,2,teammates,Validation pass,16095
fullname2,terra,ctl,2,teastore,Validation pass,18398
fullname2,terra,ctl,3,bigbluebutton,Validation pass,18369
fullname2,terra,ctl,3,bigbluebutton,Validation pass,15688
fullname2,terra,ctl,3,jabref,Validation pass,21561
fullname2,terra,ctl,3,mediastore,Validation pass,15809
fullname2,terra,ctl,3,teammates,Validation pass,23140
fullname2,terra,ctl,3,teammates,Validation pass,24743
fullname2,terra,ctl,3,teammates,Validation pass,11885
fullname2,terra,ctl,3,teastore,Validation pass,13887
fullname2,terra,typeddefault,1,bigbluebutton,Validation pass,18428
fullname2,terra,typeddefault,1,bigbluebutton,Validation pass,14166
fullname2,terra,typeddefault,1,jabref,Validation pass,21620
fullname2,terra,typeddefault,1,mediastore,Validation pass,16310
fullname2,terra,typeddefault,1,mediastore,Validation pass,2784
fullname2,terra,typeddefault,1,teammates,Validation pass,23411
fullname2,terra,typeddefault,1,teammates,Validation pass,24980
fullname2,terra,typeddefault,1,teammates,Validation pass,18718
fullname2,terra,typeddefault,1,teastore,Validation pass,13946
fullname2,terra,typeddefault,2,bigbluebutton,Validation pass,19607
fullname2,terra,typeddefault,2,bigbluebutton,Validation pass,13702
fullname2,terra,typeddefault,2,jabref,Validation pass,21620
fullname2,terra,typeddefault,2,mediastore,Validation pass,16310
fullname2,terra,typeddefault,2,mediastore,Validation pass,2784
fullname2,terra,typeddefault,2,teammates,Validation pass,24651
fullname2,terra,typeddefault,2,teammates,Validation pass,24807
fullname2,terra,typeddefault,2,teammates,Validation pass,16154
fullname2,terra,typeddefault,2,teastore,Validation pass,18457
fullname2,terra,typeddefault,3,bigbluebutton,Validation pass,18428
fullname2,terra,typeddefault,3,bigbluebutton,Validation pass,15747
fullname2,terra,typeddefault,3,jabref,Validation pass,21620
fullname2,terra,typeddefault,3,mediastore,Validation pass,15868
fullname2,terra,typeddefault,3,teammates,Validation pass,23199
fullname2,terra,typeddefault,3,teammates,Validation pass,24802
fullname2,terra,typeddefault,3,teammates,Validation pass,11944
fullname2,terra,typeddefault,3,teastore,Validation pass,13946
fullname2,terra,typedlenient,1,bigbluebutton,Validation pass,18259
fullname2,terra,typedlenient,1,bigbluebutton,Validation pass,13997
fullname2,terra,typedlenient,1,jabref,Validation pass,21451
fullname2,terra,typedlenient,1,mediastore,Validation pass,16141
fullname2,terra,typedlenient,1,mediastore,Validation pass,2615
fullname2,terra,typedlenient,1,teammates,Validation pass,23242
fullname2,terra,typedlenient,1,teammates,Validation pass,24811
fullname2,terra,typedlenient,1,teammates,Validation pass,18549
fullname2,terra,typedlenient,1,teastore,Validation pass,13777
fullname2,terra,typedlenient,2,bigbluebutton,Validation pass,19438
fullname2,terra,typedlenient,2,bigbluebutton,Validation pass,13533
fullname2,terra,typedlenient,2,jabref,Validation pass,21451
fullname2,terra,typedlenient,2,mediastore,Validation pass,16141
fullname2,terra,typedlenient,2,mediastore,Validation pass,2615
fullname2,terra,typedlenient,2,teammates,Validation pass,24482
fullname2,terra,typedlenient,2,teammates,Validation pass,24638
fullname2,terra,typedlenient,2,teammates,Validation pass,15985
fullname2,terra,typedlenient,2,teastore,Validation pass,18288
fullname2,terra,typedlenient,3,bigbluebutton,Validation pass,18259
fullname2,terra,typedlenient,3,bigbluebutton,Validation pass,15578
fullname2,terra,typedlenient,3,jabref,Validation pass,21451
fullname2,terra,typedlenient,3,mediastore,Validation pass,15699
fullname2,terra,typedlenient,3,teammates,Validation pass,23030
fullname2,terra,typedlenient,3,teammates,Validation pass,24633
fullname2,terra,typedlenient,3,teammates,Validation pass,11775
fullname2,terra,typedlenient,3,teastore,Validation pass,13777
fullname3,luna,compact,1,bigbluebutton,Validation pass,18802
fullname3,luna,compact,1,bigbluebutton,Validation pass,16047
fullname3,luna,compact,1,jabref,Validation pass,22232
fullname3,luna,compact,1,mediastore,Validation pass,15794
fullname3,luna,compact,1,mediastore,Validation pass,2950
fullname3,luna,compact,1,teammates,Validation pass,24406
fullname3,luna,compact,1,teammates,Validation pass,22477
fullname3,luna,compact,1,teastore,Validation pass,12851
fullname3,luna,compact,2,bigbluebutton,Validation pass,18787
fullname3,luna,compact,2,bigbluebutton,Validation pass,16325
fullname3,luna,compact,2,jabref,Validation pass,19967
fullname3,luna,compact,2,mediastore,Validation pass,15922
fullname3,luna,compact,2,mediastore,Validation pass,2396
fullname3,luna,compact,2,teammates,Validation pass,25041
fullname3,luna,compact,2,teammates,Validation pass,25299
fullname3,luna,compact,2,teammates,Validation pass,16688
fullname3,luna,compact,2,teastore,Validation pass,14506
fullname3,luna,compact,3,bigbluebutton,Validation pass,18252
fullname3,luna,compact,3,bigbluebutton,Validation pass,15310
fullname3,luna,compact,3,jabref,Validation pass,19967
fullname3,luna,compact,3,mediastore,Validation pass,15922
fullname3,luna,compact,3,mediastore,Validation pass,2396
fullname3,luna,compact,3,teammates,Validation pass,24225
fullname3,luna,compact,3,teammates,Validation pass,25498
fullname3,luna,compact,3,teammates,Validation pass,18930
fullname3,luna,compact,3,teastore,Validation pass,15024
fullname3,luna,ctl,1,bigbluebutton,Validation pass,19131
fullname3,luna,ctl,1,bigbluebutton,Validation pass,16376
fullname3,luna,ctl,1,jabref,Validation pass,22561
fullname3,luna,ctl,1,mediastore,Validation pass,16123
fullname3,luna,ctl,1,mediastore,Validation pass,3279
fullname3,luna,ctl,1,teammates,Validation pass,24735
fullname3,luna,ctl,1,teammates,Validation pass,22806
fullname3,luna,ctl,1,teastore,Validation pass,13180
fullname3,luna,ctl,2,bigbluebutton,Validation pass,19116
fullname3,luna,ctl,2,bigbluebutton,Validation pass,16654
fullname3,luna,ctl,2,jabref,Validation pass,20296
fullname3,luna,ctl,2,mediastore,Validation pass,16251
fullname3,luna,ctl,2,mediastore,Validation pass,2725
fullname3,luna,ctl,2,teammates,Validation pass,25370
fullname3,luna,ctl,2,teammates,Validation pass,25628
fullname3,luna,ctl,2,teammates,Validation pass,17017
fullname3,luna,ctl,2,teastore,Validation pass,14835
fullname3,luna,ctl,3,bigbluebutton,Validation pass,18581
fullname3,luna,ctl,3,bigbluebutton,Validation pass,15639
fullname3,luna,ctl,3,jabref,Validation pass,20296
fullname3,luna,ctl,3,mediastore,Validation pass,16251
fullname3,luna,ctl,3,mediastore,Validation pass,2725
fullname3,luna,ctl,3,teammates,Validation pass,24554
fullname3,luna,ctl,3,teammates,Validation pass,25827
fullname3,luna,ctl,3,teammates,Validation pass,19259
fullname3,luna,ctl,3,teastore,Validation pass,15353
fullname3,luna,nofocus,1,bigbluebutton,Validation pass,18888
fullname3,luna,nofocus,1,bigbluebutton,Validation pass,16133
fullname3,luna,nofocus,1,jabref,Validation pass,22318
fullname3,luna,nofocus,1,mediastore,Validation pass,15880
fullname3,luna,nofocus,1,mediastore,Validation pass,3036
fullname3,luna,nofocus,1,teammates,Validation pass,24492
fullname3,luna,nofocus,1,teammates,Validation pass,22563
fullname3,luna,nofocus,1,teastore,Validation pass,12937
fullname3,luna,nofocus,2,bigbluebutton,Validation pass,18873
fullname3,luna,nofocus,2,bigbluebutton,Validation pass,16411
fullname3,luna,nofocus,2,jabref,Validation pass,20053
fullname3,luna,nofocus,2,mediastore,Validation pass,16008
fullname3,luna,nofocus,2,mediastore,Validation pass,2482
fullname3,luna,nofocus,2,teammates,Validation pass,25127
fullname3,luna,nofocus,2,teammates,Validation pass,25385
fullname3,luna,nofocus,2,teammates,Validation pass,16774
fullname3,luna,nofocus,2,teastore,Validation pass,14592
fullname3,luna,nofocus,3,bigbluebutton,Validation pass,18338
fullname3,luna,nofocus,3,bigbluebutton,Validation pass,15396
fullname3,luna,nofocus,3,jabref,Validation pass,20053
fullname3,luna,nofocus,3,mediastore,Validation pass,16008
fullname3,luna,nofocus,3,mediastore,Validation pass,2482
fullname3,luna,nofocus,3,teammates,Validation pass,24311
fullname3,luna,nofocus,3,teammates,Validation pass,25584
fullname3,luna,nofocus,3,teammates,Validation pass,19016
fullname3,luna,nofocus,3,teastore,Validation pass,15110
