issue_id,in_recovar,recovar_issue_state,in_classification,smell_label,issue_state_ours,has_dep_change_commits,dep_change_missing_recovar,smelly_missing_recovar,dep_mr_count,dep_commit_count,dep_files_with_dep_changes
3174,False,,True,no_smell,closed,False,False,False,0,0,0
3175,False,,True,no_smell,closed,False,False,False,0,0,0
3176,False,,True,smell,closed,True,True,True,1,1,1
3177,False,,True,no_smell,opened,True,True,False,1,2,1
3178,False,,True,no_smell,closed,False,False,False,0,0,0
3179,False,,True,no_smell,closed,False,False,False,0,0,0
3180,True,closed,True,no_smell,closed,True,False,False,1,2,14
3181,True,closed,True,no_smell,closed,True,False,False,1,5,6
3182,False,,True,no_smell,closed,False,False,False,0,0,0
3184,False,,True,no_smell,closed,False,False,False,0,0,0
3187,False,,True,no_smell,closed,False,False,False,0,0,0
3191,True,closed,True,no_smell,closed,False,False,False,0,0,0
3192,True,closed,True,no_smell,closed,False,False,False,0,0,0
3193,False,,True,no_smell,closed,True,True,False,1,3,2
3194,False,,True,no_smell,opened,False,False,False,0,0,0
3196,False,,True,no_smell,closed,False,False,False,0,0,0
3198,True,closed,True,no_smell,closed,False,False,False,0,0,0
3199,False,,True,no_smell,closed,False,False,False,0,0,0
3200,True,closed,True,no_smell,closed,True,False,False,1,2,14
3201,True,opened,True,no_smell,opened,True,False,False,1,2,3
3203,False,,True,no_smell,closed,False,False,False,0,0,0
3204,True,closed,True,no_smell,closed,True,False,False,1,10,11
3206,False,,True,no_smell,closed,False,False,False,0,0,0
3209,True,closed,True,no_smell,closed,False,False,False,0,0,0
3210,True,closed,True,no_smell,closed,False,False,False,0,0,0
3212,False,,True,no_smell,closed,True,True,False,1,10,11
3213,True,closed,True,no_smell,closed,False,False,False,0,0,0
3214,True,closed,True,no_smell,closed,True,False,False,4,6,7
3215,False,,True,no_smell,closed,False,False,False,0,0,0
3216,True,closed,True,no_smell,closed,False,False,False,0,0,0
3217,True,closed,True,no_smell,closed,False,False,False,0,0,0
3218,False,,True,no_smell,closed,False,False,False,0,0,0
3220,True,closed,True,no_smell,closed,False,False,False,0,0,0
3221,False,,True,no_smell,closed,False,False,False,0,0,0
3224,False,,True,no_smell,closed,False,False,False,0,0,0
3225,False,,True,no_smell,opened,True,True,False,1,1,1
3227,True,opened,True,smell,opened,True,False,False,3,40,57
3230,False,,True,no_smell,closed,False,False,False,0,0,0
3231,False,,True,no_smell,opened,False,False,False,0,0,0
3232,False,,True,no_smell,closed,True,True,False,1,1,2
3233,False,,True,no_smell,closed,False,False,False,0,0,0
3236,False,,True,no_smell,closed,True,True,False,1,1,1
3237,False,,True,no_smell,closed,False,False,False,0,0,0
3238,True,closed,True,no_smell,closed,False,False,False,0,0,0
3240,False,,True,no_smell,closed,True,True,False,1,1,1
3242,True,closed,True,no_smell,closed,False,False,False,0,0,0
3244,True,closed,True,no_smell,closed,False,False,False,0,0,0
3245,False,,True,no_smell,closed,False,False,False,0,0,0
3246,True,closed,True,no_smell,closed,False,False,False,0,0,0
3247,False,,True,no_smell,closed,True,True,False,1,1,1
3248,False,,True,no_smell,closed,True,True,False,1,1,1
3249,True,closed,True,no_smell,closed,False,False,False,0,0,0
3251,False,,True,no_smell,closed,False,False,False,0,0,0
3255,True,closed,True,no_smell,closed,False,False,False,0,0,0
3256,False,,True,no_smell,closed,False,False,False,0,0,0
3257,True,closed,True,no_smell,closed,True,False,False,1,1,5
3258,True,closed,True,no_smell,closed,False,False,False,0,0,0
3259,False,,True,no_smell,opened,True,True,False,1,1,2
3262,False,,True,no_smell,closed,False,False,False,0,0,0
3265,False,,True,smell,closed,True,True,True,2,4,7
3266,False,,True,no_smell,closed,False,False,False,0,0,0
3269,False,,True,no_smell,closed,True,True,False,1,1,1
3270,False,,True,no_smell,closed,False,False,False,0,0,0
3271,False,,True,no_smell,closed,False,False,False,0,0,0
3272,False,,True,no_smell,closed,True,True,False,1,1,2
3274,True,closed,True,no_smell,closed,True,False,False,2,6,7
3275,False,,True,no_smell,opened,False,False,False,0,0,0
3278,True,closed,True,no_smell,closed,True,False,False,1,5,6
3279,False,,True,no_smell,closed,False,False,False,0,0,0
3280,True,closed,True,no_smell,closed,False,False,False,0,0,0
3285,False,,True,no_smell,opened,True,True,False,1,1,4
3286,False,,True,no_smell,closed,False,False,False,0,0,0
3289,False,,True,no_smell,closed,False,False,False,0,0,0
3290,True,closed,True,no_smell,closed,False,False,False,0,0,0
3293,False,,True,no_smell,closed,True,True,False,1,1,1
3297,True,opened,True,smell,opened,True,False,False,1,1,1
3299,False,,True,no_smell,closed,False,False,False,0,0,0
3301,True,opened,True,no_smell,opened,True,False,False,1,1,1
3304,False,,True,no_smell,closed,False,False,False,0,0,0
3308,False,,True,no_smell,closed,True,True,False,1,1,2
3309,True,closed,True,no_smell,closed,False,False,False,0,0,0
3310,False,,True,no_smell,closed,True,True,False,1,1,2
3314,False,,True,no_smell,closed,False,False,False,0,0,0
3315,False,,True,no_smell,closed,False,False,False,0,0,0
3316,True,closed,True,no_smell,closed,False,False,False,0,0,0
3318,False,,True,no_smell,closed,False,False,False,0,0,0
3319,False,,True,no_smell,closed,False,False,False,0,0,0
3323,True,opened,True,smell,opened,True,False,False,1,4,13
3324,False,,True,no_smell,opened,False,False,False,0,0,0
3326,True,closed,True,no_smell,closed,False,False,False,0,0,0
3327,False,,True,no_smell,closed,True,True,False,1,1,1
3330,True,closed,True,no_smell,closed,False,False,False,0,0,0
3333,False,,True,no_smell,closed,False,False,False,0,0,0
3334,True,closed,True,no_smell,closed,False,False,False,0,0,0
3336,True,closed,True,no_smell,closed,False,False,False,0,0,0
3338,False,,True,no_smell,closed,False,False,False,0,0,0
3339,True,closed,True,no_smell,closed,False,False,False,0,0,0
3340,False,,True,no_smell,closed,False,False,False,0,0,0
3345,False,,True,no_smell,closed,False,False,False,0,0,0
3346,False,,True,no_smell,closed,False,False,False,0,0,0
3347,False,,True,no_smell,closed,False,False,False,0,0,0
3348,True,closed,True,no_smell,closed,False,False,False,0,0,0
3350,False,,True,no_smell,closed,False,False,False,0,0,0
3354,True,closed,True,no_smell,closed,False,False,False,0,0,0
3355,True,closed,True,no_smell,closed,False,False,False,0,0,0
3356,False,,True,no_smell,closed,True,True,False,1,1,1
3357,False,,True,no_smell,closed,True,True,False,1,1,1
3358,False,,True,no_smell,closed,False,False,False,0,0,0
3359,False,,True,no_smell,closed,False,False,False,0,0,0
3360,False,,True,no_smell,closed,False,False,False,0,0,0
3361,True,closed,True,smell,closed,True,False,False,1,15,41
3363,True,closed,True,no_smell,closed,False,False,False,0,0,0
3365,True,closed,True,no_smell,closed,True,False,False,2,6,7
3366,True,closed,True,no_smell,closed,False,False,False,0,0,0
3369,True,closed,True,no_smell,closed,True,False,False,1,1,2
3370,True,closed,True,no_smell,closed,True,False,False,1,1,2
3372,False,,True,no_smell,closed,False,False,False,0,0,0
3373,True,closed,True,no_smell,closed,True,False,False,2,2,7
3375,False,,True,no_smell,closed,False,False,False,0,0,0
3379,True,closed,True,no_smell,closed,True,False,False,2,4,6
3381,False,,True,no_smell,closed,False,False,False,0,0,0
3382,True,closed,True,no_smell,closed,False,False,False,0,0,0
3383,True,closed,True,no_smell,closed,True,False,False,1,2,3
3385,True,closed,True,no_smell,closed,True,False,False,1,5,6
3386,False,,True,no_smell,closed,False,False,False,0,0,0
3387,True,closed,True,no_smell,closed,True,False,False,2,2,2
3389,False,,True,no_smell,closed,False,False,False,0,0,0
3390,True,closed,True,no_smell,closed,False,False,False,0,0,0
3391,False,,True,no_smell,closed,False,False,False,0,0,0
3392,False,,True,no_smell,closed,False,False,False,0,0,0
3393,False,,True,no_smell,closed,False,False,False,0,0,0
3394,True,closed,True,no_smell,closed,True,False,False,1,5,6
3396,True,closed,True,no_smell,closed,False,False,False,0,0,0
3398,False,,True,no_smell,closed,False,False,False,0,0,0
3400,True,closed,True,smell,closed,True,False,False,2,5,14
3402,True,closed,True,no_smell,closed,False,False,False,0,0,0
3406,False,,True,no_smell,opened,False,False,False,0,0,0
3407,False,,True,no_smell,closed,False,False,False,0,0,0
3411,False,,True,no_smell,closed,False,False,False,0,0,0
3412,True,closed,True,no_smell,closed,True,False,False,1,1,2
3413,False,,True,no_smell,closed,True,True,False,1,1,1
3414,True,opened,True,no_smell,opened,False,False,False,0,0,0
3415,False,,True,no_smell,closed,True,True,False,1,5,6
3416,True,closed,True,no_smell,closed,False,False,False,0,0,0
3417,False,,True,no_smell,opened,False,False,False,0,0,0
3419,False,,True,no_smell,closed,False,False,False,0,0,0
3420,True,closed,True,no_smell,closed,False,False,False,0,0,0
3421,False,,True,no_smell,closed,False,False,False,0,0,0
3422,False,,True,no_smell,closed,False,False,False,0,0,0
3424,False,,True,no_smell,closed,True,True,False,2,6,7
3425,True,closed,True,smell,closed,True,False,False,1,1,3
3428,True,opened,True,smell,opened,True,False,False,3,56,112
3429,True,closed,True,smell,closed,True,False,False,3,56,112
3430,False,,True,no_smell,closed,False,False,False,0,0,0
3432,False,,True,no_smell,closed,False,False,False,0,0,0
3437,False,,True,no_smell,closed,False,False,False,0,0,0
3438,True,closed,True,no_smell,closed,True,False,False,1,1,1
3441,False,,True,no_smell,opened,False,False,False,0,0,0
3444,False,,True,no_smell,closed,False,False,False,0,0,0
3445,True,closed,True,no_smell,closed,True,False,False,1,5,6
3446,True,closed,True,no_smell,closed,True,False,False,1,5,6
3449,True,closed,True,no_smell,closed,True,False,False,1,1,12
3451,True,closed,True,no_smell,closed,True,False,False,1,1,3
3454,True,closed,True,no_smell,closed,False,False,False,0,0,0
3455,False,,True,no_smell,closed,True,True,False,1,1,1
3456,False,,True,no_smell,closed,False,False,False,0,0,0
3458,False,,True,no_smell,closed,False,False,False,0,0,0
3462,True,closed,True,no_smell,closed,True,False,False,1,5,6
3465,False,,True,no_smell,opened,True,True,False,1,1,1
3466,False,,True,no_smell,closed,True,True,False,1,1,3
3467,True,closed,True,no_smell,closed,False,False,False,0,0,0
3468,False,,True,no_smell,opened,False,False,False,0,0,0
3469,True,closed,True,no_smell,closed,False,False,False,0,0,0
3470,False,,True,no_smell,closed,False,False,False,0,0,0
3472,False,,True,no_smell,closed,False,False,False,0,0,0
3473,True,closed,True,no_smell,closed,False,False,False,0,0,0
3474,False,,True,no_smell,closed,False,False,False,0,0,0
3475,True,closed,True,no_smell,closed,False,False,False,0,0,0
3477,False,,True,no_smell,closed,False,False,False,0,0,0
3478,False,,True,no_smell,closed,True,True,False,1,3,4
3479,False,,True,no_smell,closed,False,False,False,0,0,0
3480,True,closed,True,no_smell,closed,False,False,False,0,0,0
3481,False,,True,no_smell,closed,False,False,False,0,0,0
3482,False,,True,no_smell,closed,False,False,False,0,0,0
3483,False,,True,no_smell,closed,False,False,False,0,0,0
3485,False,,True,no_smell,closed,False,False,False,0,0,0
3486,True,closed,True,no_smell,closed,False,False,False,0,0,0
3487,True,opened,True,no_smell,opened,True,False,False,1,2,1
3490,False,,True,no_smell,closed,False,False,False,0,0,0
3492,False,,True,no_smell,closed,False,False,False,0,0,0
3494,True,closed,True,no_smell,closed,False,False,False,0,0,0
3495,False,,True,no_smell,closed,False,False,False,0,0,0
3497,False,,True,no_smell,closed,False,False,False,0,0,0
3498,False,,True,no_smell,closed,True,True,False,2,2,2
3500,True,opened,True,no_smell,opened,True,False,False,1,1,1
3501,False,,True,no_smell,closed,False,False,False,0,0,0
3502,False,,True,no_smell,closed,True,True,False,1,1,2
3508,False,,True,no_smell,closed,False,False,False,0,0,0
3509,False,,True,no_smell,closed,False,False,False,0,0,0
3510,False,,True,no_smell,closed,False,False,False,0,0,0
3511,False,,True,no_smell,closed,True,True,False,1,1,1
3512,True,closed,True,smell,closed,True,False,False,1,4,13
3513,False,,True,no_smell,closed,False,False,False,0,0,0
3515,True,opened,True,no_smell,opened,True,False,False,1,10,11
3516,False,,True,no_smell,closed,False,False,False,0,0,0
3518,False,,True,smell,closed,True,True,True,1,5,14
3522,True,closed,True,no_smell,closed,True,False,False,1,1,2
3524,True,closed,True,no_smell,closed,True,False,False,1,1,1
3525,False,,True,no_smell,closed,False,False,False,0,0,0
3527,False,,True,no_smell,closed,False,False,False,0,0,0
3529,True,closed,True,no_smell,closed,False,False,False,0,0,0
3531,False,,True,no_smell,closed,False,False,False,0,0,0
3533,False,,True,no_smell,closed,False,False,False,0,0,0
3536,False,,True,no_smell,closed,False,False,False,0,0,0
3538,True,closed,True,no_smell,closed,True,False,False,1,1,2
3539,True,closed,True,smell,closed,True,False,False,1,1,2
3543,False,,True,smell,closed,True,True,True,1,3,6
3544,True,closed,True,no_smell,closed,True,False,False,2,4,5
3546,False,,True,no_smell,opened,False,False,False,0,0,0
3547,False,,True,no_smell,closed,True,True,False,1,1,4
3548,False,,True,no_smell,closed,False,False,False,0,0,0
3551,False,,True,no_smell,closed,False,False,False,0,0,0
3552,True,closed,True,no_smell,closed,False,False,False,0,0,0
3553,True,closed,True,no_smell,closed,False,False,False,0,0,0
3554,True,opened,True,no_smell,opened,False,False,False,0,0,0
3556,False,,True,no_smell,closed,False,False,False,0,0,0
3559,False,,True,smell,closed,True,True,True,1,6,9
3561,False,,True,no_smell,closed,True,True,False,1,1,1
3566,False,,True,no_smell,closed,True,True,False,2,2,2
3569,True,opened,True,no_smell,opened,True,False,False,1,1,1
3571,True,closed,True,no_smell,closed,True,False,False,2,2,4
3580,False,,True,no_smell,closed,False,False,False,0,0,0
3581,False,,True,no_smell,closed,False,False,False,0,0,0
3582,True,closed,True,no_smell,closed,True,False,False,1,3,4
3585,False,,True,no_smell,closed,True,True,False,1,1,1
3586,False,,True,no_smell,closed,False,False,False,0,0,0
3587,True,closed,True,smell,closed,True,False,False,1,1,1
3591,False,,True,no_smell,closed,False,False,False,0,0,0
3593,False,,True,no_smell,opened,False,False,False,0,0,0
3594,False,,True,no_smell,closed,True,True,False,1,2,3
3599,True,closed,True,no_smell,closed,True,False,False,1,1,2
3600,True,closed,True,no_smell,closed,True,False,False,1,3,4
3605,True,closed,True,no_smell,closed,True,False,False,1,1,2
3607,True,closed,True,smell,closed,True,False,False,1,1,3
3609,False,,True,no_smell,closed,False,False,False,0,0,0
3613,False,,True,no_smell,closed,False,False,False,0,0,0
3616,True,closed,True,no_smell,closed,True,False,False,1,3,4
3618,True,opened,True,smell,opened,True,False,False,5,5,24
3620,False,,True,no_smell,closed,False,False,False,0,0,0
3621,True,closed,True,no_smell,closed,False,False,False,0,0,0
3624,False,,True,no_smell,opened,False,False,False,0,0,0
3626,True,closed,True,no_smell,closed,True,False,False,1,1,5
3628,False,,True,no_smell,closed,False,False,False,0,0,0
3631,False,,True,no_smell,opened,False,False,False,0,0,0
3634,False,,True,smell,closed,True,True,True,2,9,25
3635,False,,True,no_smell,closed,True,True,False,2,2,2
3636,False,,True,no_smell,closed,False,False,False,0,0,0
3638,True,closed,True,no_smell,closed,True,False,False,1,3,4
3641,True,closed,True,no_smell,closed,True,False,False,1,1,2
3643,True,closed,True,no_smell,closed,False,False,False,0,0,0
3648,False,,True,no_smell,closed,False,False,False,0,0,0
3649,False,,True,no_smell,opened,False,False,False,0,0,0
3651,False,,True,no_smell,closed,False,False,False,0,0,0
3652,True,closed,True,no_smell,closed,False,False,False,0,0,0
3653,False,,True,no_smell,closed,True,True,False,1,3,6
3662,True,closed,True,no_smell,closed,False,False,False,0,0,0
3663,True,closed,True,no_smell,closed,True,False,False,2,2,6
3664,True,opened,True,no_smell,opened,True,False,False,2,2,4
3666,True,opened,True,smell,opened,True,False,False,1,2,7
3667,False,,True,no_smell,opened,False,False,False,0,0,0
3668,False,,True,no_smell,opened,False,False,False,0,0,0
3670,False,,True,no_smell,closed,False,False,False,0,0,0
3672,False,,True,no_smell,closed,False,False,False,0,0,0
3674,False,,True,no_smell,closed,False,False,False,0,0,0
3679,True,closed,True,no_smell,closed,False,False,False,0,0,0
3682,True,closed,True,no_smell,closed,True,False,False,1,1,4
3683,False,,True,no_smell,closed,False,False,False,0,0,0
3685,False,,True,no_smell,closed,False,False,False,0,0,0
3686,False,,True,no_smell,closed,False,False,False,0,0,0
3688,True,closed,True,smell,closed,True,False,False,1,3,13
3693,False,,True,no_smell,closed,False,False,False,0,0,0
3695,False,,True,no_smell,closed,False,False,False,0,0,0
3697,False,,True,no_smell,opened,False,False,False,0,0,0
3698,False,,True,no_smell,opened,False,False,False,0,0,0
3699,False,,True,no_smell,closed,False,False,False,0,0,0
3702,True,opened,True,no_smell,opened,False,False,False,0,0,0
3706,True,closed,True,smell,closed,True,False,False,1,3,5
3707,True,closed,True,no_smell,closed,False,False,False,0,0,0
3714,False,,True,no_smell,closed,False,False,False,0,0,0
3715,False,,True,no_smell,opened,False,False,False,0,0,0
3718,False,,True,no_smell,closed,False,False,False,0,0,0
3721,False,,True,no_smell,closed,False,False,False,0,0,0
3723,True,closed,True,smell,closed,True,False,False,3,13,16
3725,False,,True,no_smell,closed,False,False,False,0,0,0
3730,False,,True,no_smell,closed,False,False,False,0,0,0
3731,False,,True,no_smell,closed,True,True,False,1,1,1
3748,True,closed,True,no_smell,closed,False,False,False,0,0,0
3750,True,closed,True,no_smell,closed,False,False,False,0,0,0
3753,True,closed,True,no_smell,closed,True,False,False,1,1,1
3756,False,,True,no_smell,closed,False,False,False,0,0,0
3759,True,closed,True,no_smell,closed,False,False,False,0,0,0
3760,False,,True,no_smell,closed,False,False,False,0,0,0
3762,False,,True,no_smell,closed,False,False,False,0,0,0
3764,False,,True,no_smell,opened,False,False,False,0,0,0
3765,True,closed,True,smell,closed,True,False,False,2,3,22
3768,False,,True,no_smell,closed,False,False,False,0,0,0
3769,True,closed,True,no_smell,closed,True,False,False,1,1,5
3770,False,,True,no_smell,closed,False,False,False,0,0,0
3773,True,closed,True,smell,closed,True,False,False,1,2,4
3774,False,,True,no_smell,closed,False,False,False,0,0,0
3777,False,,True,no_smell,closed,False,False,False,0,0,0
3778,False,,True,no_smell,closed,False,False,False,0,0,0
3779,False,,True,no_smell,closed,False,False,False,0,0,0
3780,False,,True,no_smell,closed,False,False,False,0,0,0
3785,False,,True,no_smell,closed,False,False,False,0,0,0
3786,False,,True,no_smell,closed,False,False,False,0,0,0
3792,False,,True,no_smell,closed,False,False,False,0,0,0
3794,False,,True,smell,opened,True,True,True,1,54,106
3795,False,,True,no_smell,closed,False,False,False,0,0,0
3797,False,,True,no_smell,opened,False,False,False,0,0,0
3799,False,,True,no_smell,closed,False,False,False,0,0,0
3800,True,closed,True,no_smell,closed,True,False,False,1,1,2
3801,True,opened,True,no_smell,opened,False,False,False,0,0,0
3804,True,closed,True,no_smell,closed,True,False,False,1,1,1
3806,True,opened,True,no_smell,opened,False,False,False,0,0,0
3810,True,closed,True,no_smell,closed,False,False,False,0,0,0
3811,False,,True,smell,closed,True,True,True,1,1,1
3813,False,,True,no_smell,closed,True,True,False,1,1,4
3814,False,,True,no_smell,closed,False,False,False,0,0,0
3816,False,,True,no_smell,closed,False,False,False,0,0,0
3818,False,,True,no_smell,closed,False,False,False,0,0,0
3821,False,,True,no_smell,closed,False,False,False,0,0,0
3822,True,opened,True,smell,opened,True,False,False,1,4,13
3824,False,,True,smell,closed,True,True,True,1,1,1
3826,True,closed,True,smell,closed,True,False,False,1,4,13
3828,True,closed,True,no_smell,closed,True,False,False,1,1,2
3829,True,closed,True,no_smell,closed,False,False,False,0,0,0
3831,True,closed,True,no_smell,closed,True,False,False,1,1,1
3832,False,,True,no_smell,closed,False,False,False,0,0,0
3833,False,,True,no_smell,closed,False,False,False,0,0,0
3835,False,,True,no_smell,closed,True,True,False,2,5,6
3838,False,,True,no_smell,closed,False,False,False,0,0,0
3839,False,,True,smell,closed,True,True,True,1,1,1
3842,False,,True,no_smell,closed,False,False,False,0,0,0
3843,True,closed,True,no_smell,closed,True,False,False,1,1,1
3844,True,closed,True,no_smell,closed,False,False,False,0,0,0
3846,False,,True,no_smell,closed,False,False,False,0,0,0
3847,False,,True,no_smell,closed,False,False,False,0,0,0
3849,False,,True,no_smell,opened,False,False,False,0,0,0
3853,True,closed,True,smell,closed,True,False,False,1,2,7
3854,True,closed,True,smell,closed,True,False,False,3,5,16
3855,False,,True,no_smell,closed,False,False,False,0,0,0
3857,False,,True,no_smell,closed,False,False,False,0,0,0
3859,False,,True,no_smell,closed,False,False,False,0,0,0
3860,True,closed,True,smell,closed,True,False,False,1,1,3
3862,False,,True,no_smell,opened,True,True,False,1,1,1
3868,True,closed,True,no_smell,closed,False,False,False,0,0,0
3870,False,,True,no_smell,closed,True,True,False,1,1,4
3875,True,closed,True,smell,closed,True,False,False,1,1,3
3876,True,closed,True,no_smell,closed,True,False,False,3,3,7
3877,True,closed,True,no_smell,closed,True,False,False,1,1,5
3878,True,closed,True,no_smell,closed,True,False,False,1,1,2
3879,False,,True,no_smell,closed,False,False,False,0,0,0
3882,True,closed,True,no_smell,closed,True,False,False,1,1,1
3883,False,,True,no_smell,closed,True,True,False,1,1,2
3884,False,,True,no_smell,closed,False,False,False,0,0,0
3885,False,,True,no_smell,closed,False,False,False,0,0,0
3886,True,closed,True,smell,closed,True,False,False,1,4,13
3887,False,,True,no_smell,closed,True,True,False,1,1,1
3892,True,closed,True,no_smell,closed,False,False,False,0,0,0
3893,True,closed,True,no_smell,closed,False,False,False,0,0,0
3895,False,,True,no_smell,opened,False,False,False,0,0,0
3901,True,closed,True,no_smell,closed,True,False,False,1,1,1
3905,True,closed,True,no_smell,closed,True,False,False,1,1,2
3906,True,closed,True,no_smell,closed,False,False,False,0,0,0
3909,False,,True,no_smell,opened,False,False,False,0,0,0
3910,False,,True,no_smell,closed,False,False,False,0,0,0
3911,False,,True,no_smell,closed,False,False,False,0,0,0
3913,True,closed,True,no_smell,closed,False,False,False,0,0,0
3918,True,opened,True,smell,opened,True,False,False,1,3,5
3919,True,closed,True,smell,closed,True,False,False,1,4,13
3921,False,,True,no_smell,closed,True,True,False,1,2,2
3923,False,,True,no_smell,closed,False,False,False,0,0,0
3924,False,,True,no_smell,closed,True,True,False,1,1,1
3925,True,closed,True,smell,closed,True,False,False,1,4,13
3926,False,,True,no_smell,closed,False,False,False,0,0,0
3927,True,opened,True,smell,opened,True,False,False,1,4,13
3928,True,closed,True,no_smell,closed,True,False,False,1,1,4
3929,False,,True,no_smell,closed,False,False,False,0,0,0
3930,True,closed,True,smell,closed,True,False,False,1,4,13
3931,True,closed,True,smell,closed,True,False,False,1,4,13
3936,False,,True,no_smell,closed,False,False,False,0,0,0
3937,False,,True,no_smell,closed,False,False,False,0,0,0
3938,False,,True,no_smell,closed,True,True,False,1,1,4
3939,False,,True,no_smell,closed,False,False,False,0,0,0
3941,False,,True,no_smell,opened,False,False,False,0,0,0
3949,False,,True,no_smell,closed,False,False,False,0,0,0
3953,False,,True,no_smell,closed,False,False,False,0,0,0
3954,True,closed,True,no_smell,closed,False,False,False,0,0,0
3955,False,,True,no_smell,opened,False,False,False,0,0,0
3956,False,,True,no_smell,opened,False,False,False,0,0,0
3957,False,,True,no_smell,closed,False,False,False,0,0,0
3958,False,,True,no_smell,opened,False,False,False,0,0,0
3960,True,closed,True,smell,closed,True,False,False,2,3,9
3962,False,,True,no_smell,closed,False,False,False,0,0,0
3966,True,opened,True,smell,opened,True,False,False,1,4,13
3967,True,opened,True,smell,opened,True,False,False,1,4,13
3969,False,,True,no_smell,closed,False,False,False,0,0,0
3970,False,,True,no_smell,closed,False,False,False,0,0,0
3973,True,closed,True,no_smell,closed,False,False,False,0,0,0
3974,False,,True,no_smell,closed,False,False,False,0,0,0
3975,False,,True,no_smell,closed,False,False,False,0,0,0
3976,True,closed,True,smell,closed,True,False,False,1,2,4
3978,False,,True,no_smell,closed,False,False,False,0,0,0
3979,True,closed,True,no_smell,closed,True,False,False,1,1,15
3986,False,,True,no_smell,closed,False,False,False,0,0,0
3990,False,,True,no_smell,closed,False,False,False,0,0,0
3996,False,,True,no_smell,closed,True,True,False,1,5,2
3999,True,closed,True,no_smell,closed,False,False,False,0,0,0
4000,False,,True,no_smell,closed,False,False,False,0,0,0
4005,False,,True,no_smell,opened,False,False,False,0,0,0
4006,False,,True,no_smell,closed,False,False,False,0,0,0
4009,True,closed,True,smell,closed,True,False,False,1,4,13
4014,True,opened,True,no_smell,opened,False,False,False,0,0,0
4015,False,,True,no_smell,closed,False,False,False,0,0,0
4018,True,closed,True,no_smell,closed,False,False,False,0,0,0
4019,True,closed,True,no_smell,closed,False,False,False,0,0,0
4020,True,closed,True,no_smell,closed,False,False,False,0,0,0
4021,False,,True,no_smell,closed,True,True,False,1,1,1
4022,True,closed,True,no_smell,closed,False,False,False,0,0,0
4024,True,opened,True,no_smell,opened,False,False,False,0,0,0
4025,False,,True,no_smell,closed,False,False,False,0,0,0
4029,False,,True,no_smell,closed,False,False,False,0,0,0
4031,True,closed,True,no_smell,closed,True,False,False,1,1,5
4034,True,closed,True,no_smell,closed,True,False,False,1,1,1
4037,True,closed,True,no_smell,closed,False,False,False,0,0,0
4046,False,,True,no_smell,opened,False,False,False,0,0,0
4050,True,opened,True,smell,opened,True,False,False,1,4,13
4052,False,,True,no_smell,closed,False,False,False,0,0,0
4056,True,closed,True,smell,closed,True,False,False,2,4,14
4057,False,,True,no_smell,closed,False,False,False,0,0,0
4061,True,closed,True,no_smell,closed,False,False,False,0,0,0
4062,True,closed,True,no_smell,closed,False,False,False,0,0,0
4063,False,,True,no_smell,closed,False,False,False,0,0,0
4066,False,,True,no_smell,closed,True,True,False,1,1,1
4067,False,,True,no_smell,closed,False,False,False,0,0,0
4069,False,,True,no_smell,closed,False,False,False,0,0,0
4072,False,,True,no_smell,closed,False,False,False,0,0,0
4073,False,,True,no_smell,opened,False,False,False,0,0,0
4076,False,,True,no_smell,closed,True,True,False,1,1,15
4077,False,,True,no_smell,closed,True,True,False,1,1,15
4078,False,,True,no_smell,closed,False,False,False,0,0,0
4081,True,closed,True,no_smell,closed,False,False,False,0,0,0
4084,True,closed,True,smell,closed,True,False,False,1,4,13
4087,False,,True,no_smell,closed,True,True,False,1,1,2
4088,True,closed,True,smell,closed,True,False,False,1,1,4
4089,True,closed,True,no_smell,closed,True,False,False,1,1,6
4092,False,,True,no_smell,closed,False,False,False,0,0,0
4093,False,,True,no_smell,closed,False,False,False,0,0,0
4098,True,closed,True,no_smell,closed,True,False,False,1,1,4
4100,True,closed,True,no_smell,closed,True,False,False,1,1,1
4103,True,closed,True,no_smell,closed,True,False,False,1,1,1
4109,False,,True,no_smell,closed,False,False,False,0,0,0
4110,True,closed,True,no_smell,closed,True,False,False,1,1,1
4111,False,,True,no_smell,opened,False,False,False,0,0,0
4112,False,,True,no_smell,opened,True,True,False,1,1,1
4114,False,,True,no_smell,closed,False,False,False,0,0,0
4115,True,opened,True,smell,opened,True,False,False,1,4,13
4116,True,closed,True,no_smell,closed,True,False,False,1,1,1
4117,True,closed,True,no_smell,closed,False,False,False,0,0,0
4120,False,,True,no_smell,closed,False,False,False,0,0,0
4121,False,,True,smell,closed,True,True,True,1,4,13
4122,False,,True,smell,closed,True,True,True,1,1,2
4123,False,,True,no_smell,closed,False,False,False,0,0,0
4125,False,,True,no_smell,closed,False,False,False,0,0,0
4128,True,closed,True,no_smell,closed,True,False,False,1,1,1
4129,False,,True,no_smell,closed,True,True,False,1,1,1
4132,True,closed,True,smell,closed,True,False,False,2,2,5
4134,True,closed,True,smell,closed,True,False,False,2,5,14
4135,False,,True,smell,closed,True,True,True,1,4,13
4137,False,,True,no_smell,closed,False,False,False,0,0,0
4139,True,closed,True,smell,closed,True,False,False,2,2,2
4143,True,closed,True,no_smell,closed,True,False,False,1,1,1
4144,False,,True,no_smell,closed,False,False,False,0,0,0
4145,False,,True,no_smell,closed,False,False,False,0,0,0
4146,False,,True,no_smell,closed,False,False,False,0,0,0
