backend,run,variant,project,doc_to_code_file_precision,doc_to_code_file_recall,doc_to_code_file_f1,doc_to_code_file_f2,doc_to_code_component_micro_f1,doc_to_code_component_micro_f2,doc_to_code_worst_component_f1,doc_to_code_worst_component_f2,doc_to_code_harmonic_component_f1,doc_to_code_harmonic_component_f2
luna,average,NoCitation,bigbluebutton,0.634041,0.946588,0.759107,0.861354,0.840614,0.911497,0.492012,0.608510,0.792739,0.874047
luna,average,NoCitation,jabref,0.830241,1.000000,0.906986,0.960515,0.874483,0.945621,0.800000,0.909091,0.878313,0.947421
luna,average,NoCitation,mediastore,0.659534,0.536723,0.591027,0.557060,0.685292,0.715441,0.162162,0.123967,0.255018,0.255924
luna,average,NoCitation,teammates,0.444919,0.820715,0.577008,0.702090,0.594840,0.596478,0.509637,0.537305,0.625039,0.736363
luna,average,NoCitation,teastore,0.702408,0.504950,0.584163,0.533340,0.704569,0.745584,0.000000,0.000000,0.000000,0.000000
luna,average,NoNameValid,bigbluebutton,0.554866,0.953564,0.701524,0.833747,0.831579,0.925059,0.333333,0.555556,0.700696,0.831758
luna,average,NoNameValid,jabref,0.884859,1.000000,0.938876,0.974609,0.949738,0.979246,0.800000,0.909091,0.937128,0.973857
luna,average,NoNameValid,mediastore,1.000000,0.525424,0.686063,0.579421,0.832341,0.757093,0.162162,0.123967,0.289933,0.268924
luna,average,NoNameValid,teammates,0.700303,0.936190,0.801245,0.877102,0.655924,0.665871,0.210526,0.400000,0.567016,0.755249
luna,average,NoNameValid,teastore,0.938561,0.476662,0.632118,0.528657,0.835601,0.784039,0.000000,0.000000,0.000000,0.000000
luna,average,NoValidator,bigbluebutton,0.505729,0.960541,0.662569,0.814077,0.790157,0.903928,0.316239,0.524488,0.667920,0.813406
luna,average,NoValidator,jabref,0.756340,1.000000,0.861065,0.939301,0.857436,0.937561,0.800000,0.909091,0.862526,0.939999
luna,average,NoValidator,mediastore,0.659534,0.536723,0.591027,0.557060,0.685292,0.715441,0.162162,0.123967,0.255018,0.255924
luna,average,NoValidator,teammates,0.424380,0.939649,0.584683,0.756042,0.593851,0.662435,0.210526,0.400000,0.496697,0.703688
luna,average,NoValidator,teastore,0.702408,0.504950,0.584163,0.533340,0.704569,0.745584,0.000000,0.000000,0.000000,0.000000
